Cause ID,Cause Name,State,Gender,2013 YLLs,2013 YLLs YoY %,2014 YLLs,2014 YLLs YoY %,2015 YLLs,2015 YLLs YoY %,2016 YLLs,2016 YLLs YoY %,2017 YLLs,2017 YLLs YoY %,2018 YLLs,2018 YLLs YoY %,2019 YLLs,2019 YLLs YoY %,2020 YLLs,2020 YLLs YoY %,2021 YLLs,2021 YLLs YoY %,2022 YLLs,2022 YLLs YoY %,2023 YLLs,2023 YLLs YoY %
499,Cardiomyopathy and myocarditis,Sikkim,Male,41.36,,41.72,+0.86%,41.09,-1.51%,38.85,-5.44%,37.06,-4.62%,36.44,-1.66%,32.25,-11.49%,31.25,-3.13%,35.51,+13.66%,33.27,-6.32%,36.60,+9.99%
499,Cardiomyopathy and myocarditis,Sikkim,Female,9.56,,10.20,+6.76%,10.13,-0.77%,9.21,-9.06%,8.95,-2.85%,9.53,+6.51%,8.73,-8.36%,9.33,+6.86%,11.04,+18.34%,9.17,-16.97%,10.41,+13.53%
499,Cardiomyopathy and myocarditis,Tamil Nadu,Male,2.74K,,3.58K,+30.50%,2.30K,-35.62%,2.72K,+18.06%,3.14K,+15.43%,2.49K,-20.77%,3.44K,+38.36%,2.41K,-29.86%,2.51K,+4.19%,1.72K,-31.68%,2.07K,+20.63%
499,Cardiomyopathy and myocarditis,Tamil Nadu,Female,172.87,,449.90,+160.26%,-82.04,-118.23%,2.52,-103.07%,103.70,+4015.33%,-90.31,-187.09%,258.08,-385.79%,-121.33,-147.01%,-181.10,+49.27%,-260.96,+44.10%,-181.52,-30.44%
499,Cardiomyopathy and myocarditis,Telangana,Male,4.26K,,3.87K,-9.16%,3.28K,-15.21%,4.74K,+44.22%,4.62K,-2.43%,4.45K,-3.77%,5.86K,+31.71%,4.55K,-22.29%,4.33K,-4.91%,5.12K,+18.33%,4.36K,-14.83%
499,Cardiomyopathy and myocarditis,Telangana,Female,1.06K,,968.70,-8.64%,711.21,-26.58%,1.25K,+75.74%,1.13K,-9.72%,1.01K,-10.57%,1.46K,+44.43%,848.98,-41.75%,541.98,-36.16%,1.16K,+114.87%,877.18,-24.68%
499,Cardiomyopathy and myocarditis,Tripura,Male,370.15,,325.87,-11.96%,311.44,-4.43%,376.61,+20.93%,376.95,+0.09%,388.81,+3.15%,429.32,+10.42%,423.80,-1.29%,469.28,+10.73%,448.90,-4.34%,471.49,+5.03%
499,Cardiomyopathy and myocarditis,Tripura,Female,91.03,,79.79,-12.35%,75.82,-4.97%,100.31,+32.30%,102.06,+1.74%,110.82,+8.59%,132.27,+19.36%,128.27,-3.03%,132.33,+3.16%,134.45,+1.60%,141.86,+5.51%
499,Cardiomyopathy and myocarditis,Uttar Pradesh,Male,28.69K,,32.12K,+11.94%,29.35K,-8.60%,27.97K,-4.70%,28.14K,+0.60%,26.86K,-4.54%,27.19K,+1.20%,22.73K,-16.40%,24.23K,+6.62%,28.63K,+18.14%,25.69K,-10.24%
499,Cardiomyopathy and myocarditis,Uttar Pradesh,Female,7.95K,,10.49K,+32.03%,10.13K,-3.42%,9.72K,-4.07%,10.39K,+6.89%,10.40K,+0.12%,11.09K,+6.59%,9.05K,-18.41%,7.66K,-15.30%,12.19K,+59.09%,10.57K,-13.28%
499,Cardiomyopathy and myocarditis,Uttarakhand,Male,1.36K,,1.50K,+10.25%,1.47K,-1.49%,1.46K,-1.19%,1.54K,+5.61%,1.53K,-0.44%,1.63K,+6.50%,1.55K,-4.60%,1.61K,+3.66%,1.72K,+6.94%,1.55K,-10.06%
499,Cardiomyopathy and myocarditis,Uttarakhand,Female,372.20,,459.70,+23.51%,442.47,-3.75%,415.20,-6.16%,452.38,+8.96%,470.45,+3.99%,532.01,+13.09%,477.04,-10.33%,436.88,-8.42%,549.51,+25.78%,474.04,-13.73%
499,Cardiomyopathy and myocarditis,West Bengal,Male,8.16K,,9.19K,+12.54%,7.82K,-14.87%,8.30K,+6.17%,8.39K,+1.06%,8.08K,-3.72%,8.66K,+7.14%,8.81K,+1.80%,10.30K,+16.81%,9.27K,-9.99%,9.78K,+5.54%
499,Cardiomyopathy and myocarditis,West Bengal,Female,1.78K,,2.33K,+30.59%,1.94K,-16.86%,2.10K,+8.32%,2.11K,+0.84%,2.01K,-4.69%,2.26K,+12.07%,2.32K,+2.64%,2.52K,+8.84%,2.44K,-3.25%,2.59K,+6.13%
500,Atrial fibrillation and flutter,Andhra Pradesh,Male,1.73K,,1.74K,+1.02%,1.85K,+6.18%,2.05K,+10.53%,2.22K,+8.27%,2.22K,+0.29%,2.23K,+0.21%,2.37K,+6.56%,2.86K,+20.52%,2.43K,-15.17%,2.49K,+2.60%
500,Atrial fibrillation and flutter,Andhra Pradesh,Female,1.28K,,1.40K,+9.24%,1.54K,+10.10%,1.65K,+7.00%,1.75K,+5.99%,1.80K,+2.58%,1.82K,+1.34%,1.99K,+9.15%,2.10K,+5.53%,2.13K,+1.48%,2.22K,+4.43%
500,Atrial fibrillation and flutter,Arunachal Pradesh,Male,22.70,,23.11,+1.78%,24.61,+6.51%,27.15,+10.30%,29.02,+6.90%,29.61,+2.04%,30.23,+2.10%,32.12,+6.25%,40.72,+26.77%,38.06,-6.54%,40.29,+5.85%
500,Atrial fibrillation and flutter,Arunachal Pradesh,Female,9.08,,9.83,+8.25%,10.72,+9.06%,11.53,+7.54%,11.99,+4.01%,12.30,+2.62%,12.76,+3.73%,13.81,+8.21%,17.45,+26.34%,16.94,-2.92%,18.37,+8.44%
500,Atrial fibrillation and flutter,Assam,Male,594.51,,574.43,-3.38%,582.37,+1.38%,620.91,+6.62%,654.79,+5.46%,665.23,+1.59%,678.52,+2.00%,707.53,+4.28%,924.18,+30.62%,821.27,-11.14%,868.87,+5.80%
500,Atrial fibrillation and flutter,Assam,Female,319.83,,348.45,+8.95%,383.56,+10.08%,420.95,+9.75%,452.47,+7.49%,470.23,+3.92%,480.07,+2.09%,475.85,-0.88%,502.93,+5.69%,609.34,+21.16%,653.92,+7.32%
500,Atrial fibrillation and flutter,Bihar,Male,1.75K,,1.70K,-3.14%,1.73K,+1.99%,1.88K,+8.74%,2.01K,+6.74%,2.04K,+1.74%,2.11K,+3.37%,2.19K,+3.79%,2.79K,+27.15%,2.36K,-15.39%,2.49K,+5.65%
500,Atrial fibrillation and flutter,Bihar,Female,1.24K,,1.40K,+13.26%,1.52K,+8.56%,1.65K,+8.77%,1.78K,+7.63%,1.87K,+5.26%,1.97K,+5.29%,2.07K,+5.03%,2.19K,+5.73%,2.28K,+3.99%,2.41K,+5.61%
500,Atrial fibrillation and flutter,Chhattisgarh,Male,562.94,,573.99,+1.96%,620.74,+8.14%,707.86,+14.04%,775.73,+9.59%,788.88,+1.69%,815.07,+3.32%,874.01,+7.23%,1.19K,+36.10%,954.25,-19.78%,998.37,+4.62%
500,Atrial fibrillation and flutter,Chhattisgarh,Female,349.69,,392.30,+12.19%,446.76,+13.88%,515.59,+15.41%,581.97,+12.88%,632.93,+8.76%,684.77,+8.19%,741.17,+8.24%,972.93,+31.27%,827.21,-14.98%,874.04,+5.66%
500,Atrial fibrillation and flutter,Delhi,Male,300.85,,300.85,-0.00%,320.63,+6.57%,336.19,+4.85%,346.17,+2.97%,341.32,-1.40%,350.14,+2.58%,514.71,+47.00%,611.40,+18.78%,411.75,-32.65%,437.04,+6.14%
500,Atrial fibrillation and flutter,Delhi,Female,158.39,,173.35,+9.45%,187.50,+8.16%,201.06,+7.23%,214.88,+6.87%,218.04,+1.47%,237.53,+8.94%,363.31,+52.96%,413.81,+13.90%,305.94,-26.07%,330.38,+7.99%
500,Atrial fibrillation and flutter,Goa,Male,56.98,,58.06,+1.90%,60.85,+4.80%,64.33,+5.72%,66.81,+3.86%,67.03,+0.32%,66.75,-0.42%,70.64,+5.83%,89.52,+26.74%,75.71,-15.43%,77.19,+1.96%
500,Atrial fibrillation and flutter,Goa,Female,24.99,,27.21,+8.85%,29.75,+9.36%,31.15,+4.69%,32.21,+3.41%,33.22,+3.14%,34.21,+2.98%,35.99,+5.20%,42.86,+19.09%,40.63,-5.22%,42.78,+5.29%
500,Atrial fibrillation and flutter,Gujarat,Male,1.33K,,1.37K,+3.18%,1.47K,+7.43%,1.63K,+10.25%,1.75K,+7.36%,1.76K,+1.07%,1.81K,+2.42%,2.03K,+12.19%,3.02K,+48.98%,2.02K,-33.02%,2.13K,+5.04%
500,Atrial fibrillation and flutter,Gujarat,Female,818.38,,882.99,+7.89%,951.02,+7.70%,1.01K,+6.53%,1.06K,+5.05%,1.08K,+1.87%,1.14K,+4.96%,1.31K,+15.17%,1.93K,+47.44%,1.34K,-30.87%,1.46K,+9.05%
500,Atrial fibrillation and flutter,Haryana,Male,629.00,,667.23,+6.08%,741.49,+11.13%,850.70,+14.73%,941.66,+10.69%,988.75,+5.00%,1.03K,+3.90%,1.16K,+12.69%,1.39K,+20.09%,1.12K,-19.40%,1.16K,+3.36%
500,Atrial fibrillation and flutter,Haryana,Female,351.00,,386.85,+10.21%,411.59,+6.40%,434.18,+5.49%,450.23,+3.70%,461.05,+2.40%,483.46,+4.86%,548.99,+13.56%,634.35,+15.55%,547.80,-13.64%,585.17,+6.82%
500,Atrial fibrillation and flutter,Himachal Pradesh,Male,190.65,,176.70,-7.32%,177.69,+0.56%,190.06,+6.96%,212.26,+11.68%,227.85,+7.35%,239.19,+4.98%,244.86,+2.37%,301.80,+23.25%,314.14,+4.09%,334.18,+6.38%
500,Atrial fibrillation and flutter,Himachal Pradesh,Female,87.35,,83.54,-4.37%,84.02,+0.58%,85.37,+1.61%,91.64,+7.34%,99.06,+8.10%,106.51,+7.52%,116.98,+9.83%,153.62,+31.32%,143.30,-6.72%,152.93,+6.72%
500,Atrial fibrillation and flutter,Jammu & Kashmir and Ladakh,Male,264.73,,276.31,+4.38%,306.78,+11.03%,345.33,+12.57%,379.34,+9.85%,392.25,+3.40%,402.39,+2.58%,398.45,-0.98%,432.96,+8.66%,475.90,+9.92%,496.09,+4.24%
500,Atrial fibrillation and flutter,Jammu & Kashmir and Ladakh,Female,124.25,,132.43,+6.59%,147.50,+11.38%,161.53,+9.51%,176.05,+8.99%,189.26,+7.51%,207.78,+9.78%,234.31,+12.77%,307.25,+31.13%,258.82,-15.76%,279.32,+7.92%
500,Atrial fibrillation and flutter,Jharkhand,Male,488.72,,517.22,+5.83%,517.17,-0.01%,637.34,+23.24%,727.93,+14.21%,767.97,+5.50%,801.49,+4.36%,849.75,+6.02%,1.12K,+32.08%,916.41,-18.35%,982.03,+7.16%
500,Atrial fibrillation and flutter,Jharkhand,Female,317.98,,314.20,-1.19%,359.00,+14.26%,402.45,+12.10%,446.99,+11.07%,473.82,+6.00%,491.10,+3.65%,510.93,+4.04%,543.73,+6.42%,600.38,+10.42%,649.76,+8.22%
500,Atrial fibrillation and flutter,Karnataka,Male,1.33K,,1.32K,-0.30%,1.39K,+5.25%,1.50K,+8.05%,1.59K,+5.57%,1.59K,+0.48%,1.61K,+0.85%,1.84K,+14.70%,2.31K,+24.94%,1.81K,-21.28%,1.89K,+4.09%
500,Atrial fibrillation and flutter,Karnataka,Female,980.96,,1.09K,+10.97%,1.19K,+9.68%,1.26K,+5.72%,1.28K,+1.03%,1.28K,+0.17%,1.27K,-0.38%,1.39K,+9.12%,1.68K,+21.16%,1.47K,-12.41%,1.57K,+6.38%
500,Atrial fibrillation and flutter,Kerala,Male,1.18K,,1.20K,+1.84%,1.25K,+4.33%,1.36K,+8.52%,1.45K,+6.85%,1.43K,-1.51%,1.37K,-3.72%,1.24K,-9.50%,1.45K,+16.17%,1.48K,+2.32%,1.52K,+2.63%
500,Atrial fibrillation and flutter,Kerala,Female,702.17,,693.70,-1.21%,750.84,+8.24%,817.49,+8.88%,875.76,+7.13%,881.27,+0.63%,864.13,-1.95%,807.46,-6.56%,873.45,+8.17%,1.04K,+18.85%,1.13K,+9.21%
500,Atrial fibrillation and flutter,Madhya Pradesh,Male,1.23K,,1.23K,+0.13%,1.29K,+4.62%,1.39K,+7.83%,1.46K,+5.06%,1.46K,-0.13%,1.49K,+2.11%,1.61K,+8.14%,2.05K,+27.33%,1.69K,-17.89%,1.80K,+6.77%
500,Atrial fibrillation and flutter,Madhya Pradesh,Female,724.10,,770.06,+6.35%,811.41,+5.37%,863.52,+6.42%,918.66,+6.38%,948.03,+3.20%,996.12,+5.07%,1.10K,+10.93%,1.37K,+23.57%,1.15K,-15.51%,1.26K,+9.29%
500,Atrial fibrillation and flutter,Maharashtra,Male,2.53K,,2.61K,+3.11%,2.66K,+1.76%,2.66K,-0.02%,2.79K,+4.86%,3.41K,+22.39%,2.75K,-19.37%,2.52K,-8.35%,3.17K,+25.74%,2.87K,-9.34%,3.10K,+8.09%
500,Atrial fibrillation and flutter,Maharashtra,Female,1.35K,,1.49K,+10.05%,1.53K,+2.89%,1.54K,+0.66%,1.54K,+0.13%,1.67K,+8.33%,1.43K,-14.68%,1.33K,-6.79%,1.65K,+24.57%,1.57K,-4.96%,1.72K,+9.38%
500,Atrial fibrillation and flutter,Manipur,Male,64.50,,66.35,+2.87%,71.01,+7.02%,79.57,+12.06%,86.09,+8.19%,89.37,+3.81%,92.34,+3.31%,96.53,+4.55%,145.77,+51.00%,115.37,-20.85%,122.47,+6.16%
500,Atrial fibrillation and flutter,Manipur,Female,32.81,,36.15,+10.17%,40.02,+10.70%,43.79,+9.41%,46.59,+6.41%,49.14,+5.47%,52.50,+6.85%,56.83,+8.23%,85.52,+50.50%,70.26,-17.84%,76.09,+8.30%
500,Atrial fibrillation and flutter,Meghalaya,Male,50.28,,50.36,+0.16%,52.56,+4.36%,59.36,+12.95%,64.25,+8.24%,66.19,+3.01%,67.61,+2.15%,71.28,+5.43%,116.27,+63.12%,84.13,-27.64%,88.68,+5.41%
500,Atrial fibrillation and flutter,Meghalaya,Female,22.34,,23.63,+5.77%,25.25,+6.86%,29.02,+14.93%,31.87,+9.83%,33.69,+5.70%,35.54,+5.47%,38.70,+8.92%,61.45,+58.76%,47.22,-23.16%,51.59,+9.28%
500,Atrial fibrillation and flutter,Mizoram,Male,14.13,,13.46,-4.75%,14.08,+4.64%,16.81,+19.35%,17.49,+4.08%,17.11,-2.20%,16.74,-2.13%,17.27,+3.17%,24.02,+39.06%,19.68,-18.08%,20.39,+3.64%
500,Atrial fibrillation and flutter,Mizoram,Female,6.43,,6.73,+4.55%,7.24,+7.64%,8.67,+19.68%,8.94,+3.17%,8.80,-1.59%,8.73,-0.80%,9.68,+10.93%,13.88,+43.33%,10.95,-21.06%,11.29,+3.10%
500,Atrial fibrillation and flutter,Nagaland,Male,28.05,,27.69,-1.27%,28.57,+3.17%,30.61,+7.15%,32.24,+5.33%,32.53,+0.89%,32.50,-0.07%,34.15,+5.06%,53.29,+56.05%,39.10,-26.62%,40.68,+4.03%
500,Atrial fibrillation and flutter,Nagaland,Female,12.21,,13.05,+6.92%,14.00,+7.27%,14.87,+6.20%,15.59,+4.85%,16.12,+3.42%,16.76,+3.98%,18.19,+8.53%,27.08,+48.84%,21.54,-20.45%,22.98,+6.68%
500,Atrial fibrillation and flutter,Odisha,Male,800.19,,745.18,-6.87%,747.29,+0.28%,818.96,+9.59%,859.50,+4.95%,852.67,-0.79%,852.11,-0.07%,879.94,+3.27%,1.06K,+20.79%,959.77,-9.70%,1.02K,+6.22%
500,Atrial fibrillation and flutter,Odisha,Female,484.10,,493.00,+1.84%,521.47,+5.78%,574.25,+10.12%,616.34,+7.33%,636.51,+3.27%,660.49,+3.77%,695.40,+5.28%,753.52,+8.36%,797.87,+5.89%,866.51,+8.60%
500,Atrial fibrillation and flutter,Other Union Territories,Male,70.36,,72.68,+3.31%,78.40,+7.87%,87.02,+10.99%,94.45,+8.53%,98.09,+3.86%,101.94,+3.93%,116.57,+14.35%,148.76,+27.61%,122.05,-17.96%,125.93,+3.19%
500,Atrial fibrillation and flutter,Other Union Territories,Female,42.35,,47.42,+11.99%,52.95,+11.65%,58.92,+11.27%,63.47,+7.72%,66.80,+5.25%,71.46,+6.97%,85.96,+20.30%,113.74,+32.32%,92.18,-18.96%,96.99,+5.23%
500,Atrial fibrillation and flutter,Punjab,Male,838.53,,847.49,+1.07%,916.99,+8.20%,1.03K,+12.80%,1.15K,+11.00%,1.19K,+3.72%,1.24K,+4.18%,1.36K,+9.93%,1.53K,+12.15%,1.39K,-9.08%,1.40K,+0.90%
500,Atrial fibrillation and flutter,Punjab,Female,560.87,,615.94,+9.82%,688.87,+11.84%,782.52,+13.60%,868.62,+11.00%,930.25,+7.10%,1.03K,+10.71%,1.17K,+13.24%,1.30K,+11.31%,1.24K,-4.33%,1.31K,+5.61%
500,Atrial fibrillation and flutter,Rajasthan,Male,1.17K,,1.23K,+5.21%,1.34K,+9.09%,1.50K,+12.06%,1.64K,+9.47%,1.68K,+2.05%,1.71K,+2.10%,1.80K,+5.18%,2.04K,+13.22%,1.99K,-2.59%,2.05K,+3.48%
500,Atrial fibrillation and flutter,Rajasthan,Female,662.05,,742.29,+12.12%,823.83,+10.99%,891.74,+8.24%,941.79,+5.61%,962.80,+2.23%,990.34,+2.86%,1.04K,+5.50%,1.16K,+10.64%,1.17K,+0.92%,1.26K,+7.73%
500,Atrial fibrillation and flutter,Sikkim,Male,14.55,,14.74,+1.30%,15.34,+4.03%,16.26,+6.02%,16.37,+0.70%,15.45,-5.65%,14.25,-7.73%,13.81,-3.12%,16.56,+19.91%,17.23,+4.03%,17.77,+3.14%
500,Atrial fibrillation and flutter,Sikkim,Female,7.18,,7.59,+5.79%,7.94,+4.57%,8.12,+2.29%,8.06,-0.72%,7.81,-3.14%,7.57,-3.09%,8.30,+9.65%,11.02,+32.76%,10.22,-7.27%,10.67,+4.41%
500,Atrial fibrillation and flutter,Tamil Nadu,Male,2.20K,,2.34K,+6.40%,2.51K,+7.56%,2.74K,+9.22%,2.92K,+6.31%,2.95K,+0.94%,2.86K,-2.89%,3.08K,+7.86%,3.54K,+14.69%,3.03K,-14.26%,3.19K,+5.23%
500,Atrial fibrillation and flutter,Tamil Nadu,Female,1.39K,,1.54K,+11.46%,1.66K,+7.50%,1.75K,+5.08%,1.77K,+1.22%,1.72K,-2.49%,1.65K,-4.24%,1.74K,+5.73%,1.92K,+10.38%,1.80K,-6.28%,2.01K,+11.52%
500,Atrial fibrillation and flutter,Telangana,Male,1.28K,,1.29K,+0.77%,1.36K,+4.75%,1.48K,+8.85%,1.62K,+9.70%,1.71K,+5.68%,1.79K,+4.32%,1.95K,+9.11%,2.35K,+20.80%,2.00K,-14.82%,2.06K,+2.68%
500,Atrial fibrillation and flutter,Telangana,Female,936.90,,991.42,+5.82%,1.04K,+5.14%,1.12K,+7.82%,1.22K,+8.57%,1.27K,+4.11%,1.30K,+2.13%,1.34K,+3.61%,1.39K,+3.62%,1.56K,+11.70%,1.62K,+4.23%
500,Atrial fibrillation and flutter,Tripura,Male,90.56,,79.19,-12.55%,85.84,+8.40%,103.64,+20.73%,110.17,+6.31%,107.77,-2.18%,110.92,+2.92%,115.99,+4.57%,133.23,+14.87%,132.97,-0.20%,138.09,+3.85%
500,Atrial fibrillation and flutter,Tripura,Female,49.62,,43.14,-13.05%,48.51,+12.46%,60.65,+25.02%,64.05,+5.61%,62.37,-2.63%,66.46,+6.57%,71.63,+7.77%,80.33,+12.14%,85.50,+6.44%,90.99,+6.42%
500,Atrial fibrillation and flutter,Uttar Pradesh,Male,3.31K,,3.22K,-2.69%,3.25K,+0.71%,3.39K,+4.44%,3.43K,+1.21%,3.27K,-4.79%,3.13K,-4.05%,3.13K,-0.16%,3.71K,+18.41%,3.50K,-5.60%,3.72K,+6.43%
500,Atrial fibrillation and flutter,Uttar Pradesh,Female,1.97K,,2.16K,+9.55%,2.26K,+4.79%,2.31K,+2.33%,2.35K,+1.76%,2.27K,-3.32%,2.23K,-2.03%,2.24K,+0.41%,2.24K,+0.06%,2.68K,+19.88%,2.91K,+8.49%
500,Atrial fibrillation and flutter,Uttarakhand,Male,348.87,,358.31,+2.71%,387.72,+8.21%,423.60,+9.26%,449.57,+6.13%,446.80,-0.62%,436.85,-2.23%,465.29,+6.51%,532.30,+14.40%,495.09,-6.99%,511.63,+3.34%
500,Atrial fibrillation and flutter,Uttarakhand,Female,196.10,,219.13,+11.75%,240.87,+9.92%,260.68,+8.23%,282.59,+8.40%,289.83,+2.56%,294.91,+1.75%,313.03,+6.15%,334.48,+6.85%,350.20,+4.70%,372.07,+6.24%
500,Atrial fibrillation and flutter,West Bengal,Male,1.93K,,1.96K,+1.33%,2.02K,+3.44%,2.17K,+7.07%,2.31K,+6.86%,2.39K,+3.15%,2.48K,+3.88%,2.79K,+12.63%,3.49K,+24.85%,2.91K,-16.58%,3.07K,+5.60%
500,Atrial fibrillation and flutter,West Bengal,Female,1.10K,,1.22K,+10.89%,1.34K,+9.68%,1.43K,+6.61%,1.51K,+5.80%,1.53K,+1.47%,1.61K,+5.02%,1.86K,+15.77%,2.25K,+20.77%,1.98K,-11.97%,2.14K,+8.22%
501,Aortic aneurysm,Andhra Pradesh,Male,4.17K,,4.28K,+2.59%,4.64K,+8.43%,5.18K,+11.76%,5.66K,+9.25%,5.75K,+1.52%,5.87K,+2.03%,6.37K,+8.56%,7.84K,+23.11%,6.60K,-15.81%,6.89K,+4.41%
501,Aortic aneurysm,Andhra Pradesh,Female,1.19K,,1.29K,+8.36%,1.41K,+8.89%,1.48K,+5.47%,1.55K,+4.51%,1.57K,+1.24%,1.58K,+0.86%,1.71K,+7.89%,1.79K,+4.82%,1.84K,+3.09%,1.93K,+4.86%
501,Aortic aneurysm,Arunachal Pradesh,Male,39.20,,40.72,+3.88%,44.16,+8.45%,49.15,+11.29%,52.83,+7.49%,54.51,+3.18%,56.45,+3.57%,61.04,+8.13%,79.10,+29.59%,73.54,-7.03%,78.93,+7.32%
501,Aortic aneurysm,Arunachal Pradesh,Female,10.09,,10.93,+8.29%,11.85,+8.43%,12.63,+6.64%,13.11,+3.75%,13.44,+2.57%,13.93,+3.64%,14.99,+7.57%,18.94,+26.36%,18.13,-4.26%,19.54,+7.76%
501,Aortic aneurysm,Assam,Male,949.95,,936.79,-1.38%,962.82,+2.78%,1.03K,+6.99%,1.09K,+5.48%,1.11K,+2.05%,1.13K,+2.28%,1.19K,+4.94%,1.59K,+33.26%,1.40K,-11.42%,1.51K,+7.72%
501,Aortic aneurysm,Assam,Female,256.52,,276.96,+7.97%,300.46,+8.48%,322.23,+7.25%,341.40,+5.95%,351.19,+2.87%,355.96,+1.36%,349.12,-1.92%,368.34,+5.51%,443.94,+20.52%,479.21,+7.95%
501,Aortic aneurysm,Bihar,Male,2.79K,,2.72K,-2.26%,2.79K,+2.27%,3.01K,+8.03%,3.19K,+6.08%,3.25K,+1.82%,3.39K,+4.15%,3.55K,+4.84%,4.62K,+30.19%,3.91K,-15.45%,4.22K,+7.89%
501,Aortic aneurysm,Bihar,Female,1.09K,,1.20K,+10.39%,1.27K,+5.78%,1.35K,+5.62%,1.42K,+5.66%,1.48K,+3.84%,1.54K,+4.51%,1.61K,+4.49%,1.70K,+5.53%,1.75K,+2.84%,1.87K,+6.72%
501,Aortic aneurysm,Chhattisgarh,Male,1.08K,,1.11K,+2.74%,1.21K,+8.86%,1.37K,+13.63%,1.50K,+9.14%,1.52K,+1.77%,1.58K,+3.67%,1.71K,+8.37%,2.37K,+38.10%,1.90K,-19.81%,2.02K,+6.54%
501,Aortic aneurysm,Chhattisgarh,Female,251.54,,281.45,+11.89%,318.05,+13.01%,362.18,+13.87%,404.47,+11.68%,437.81,+8.24%,474.05,+8.28%,510.38,+7.66%,669.43,+31.16%,576.92,-13.82%,612.37,+6.14%
501,Aortic aneurysm,Delhi,Male,1.02K,,1.03K,+0.72%,1.10K,+7.11%,1.15K,+4.23%,1.17K,+1.78%,1.15K,-1.96%,1.17K,+2.11%,1.68K,+43.88%,2.01K,+19.71%,1.38K,-31.32%,1.49K,+7.46%
501,Aortic aneurysm,Delhi,Female,139.68,,149.29,+6.89%,159.33,+6.72%,167.47,+5.11%,175.63,+4.88%,176.56,+0.53%,190.70,+8.01%,287.35,+50.68%,322.04,+12.07%,242.56,-24.68%,261.40,+7.77%
501,Aortic aneurysm,Goa,Male,120.35,,122.28,+1.60%,127.47,+4.24%,133.54,+4.77%,137.20,+2.73%,136.86,-0.24%,136.08,-0.57%,145.21,+6.71%,186.95,+28.75%,154.10,-17.57%,158.41,+2.79%
501,Aortic aneurysm,Goa,Female,20.44,,21.82,+6.76%,23.31,+6.84%,23.77,+2.00%,24.07,+1.22%,24.35,+1.19%,24.73,+1.54%,25.66,+3.76%,30.18,+17.63%,28.43,-5.80%,29.93,+5.29%
501,Aortic aneurysm,Gujarat,Male,3.50K,,3.63K,+3.94%,3.92K,+7.93%,4.31K,+9.95%,4.58K,+6.19%,4.61K,+0.75%,4.76K,+3.15%,5.36K,+12.63%,8.21K,+53.24%,5.38K,-34.45%,5.73K,+6.48%
501,Aortic aneurysm,Gujarat,Female,614.07,,660.04,+7.49%,701.77,+6.32%,738.23,+5.20%,766.51,+3.83%,770.08,+0.47%,804.63,+4.49%,913.90,+13.58%,1.34K,+46.51%,947.83,-29.21%,1.05K,+10.56%
501,Aortic aneurysm,Haryana,Male,1.33K,,1.44K,+8.03%,1.61K,+12.19%,1.85K,+14.58%,2.04K,+10.61%,2.16K,+5.88%,2.27K,+4.78%,2.58K,+13.65%,3.16K,+22.88%,2.55K,-19.53%,2.68K,+5.32%
501,Aortic aneurysm,Haryana,Female,270.46,,293.68,+8.58%,306.86,+4.49%,314.83,+2.60%,320.54,+1.82%,323.93,+1.06%,336.33,+3.83%,375.32,+11.59%,428.09,+14.06%,376.28,-12.10%,405.68,+7.81%
501,Aortic aneurysm,Himachal Pradesh,Male,506.17,,473.05,-6.54%,478.73,+1.20%,512.99,+7.16%,573.53,+11.80%,620.60,+8.21%,657.20,+5.90%,681.98,+3.77%,851.46,+24.85%,903.50,+6.11%,984.57,+8.97%
501,Aortic aneurysm,Himachal Pradesh,Female,82.02,,76.62,-6.59%,74.85,-2.30%,74.09,-1.02%,77.56,+4.69%,81.92,+5.63%,86.70,+5.84%,93.46,+7.79%,119.98,+28.38%,113.47,-5.42%,121.44,+7.02%
501,Aortic aneurysm,Jammu & Kashmir and Ladakh,Male,593.55,,621.30,+4.68%,694.75,+11.82%,787.11,+13.29%,866.75,+10.12%,900.17,+3.86%,930.29,+3.35%,925.96,-0.47%,1.01K,+8.80%,1.13K,+11.94%,1.19K,+5.19%
501,Aortic aneurysm,Jammu & Kashmir and Ladakh,Female,138.54,,145.89,+5.31%,160.21,+9.82%,172.03,+7.37%,184.42,+7.20%,194.75,+5.61%,210.47,+8.07%,232.34,+10.39%,296.18,+27.48%,255.43,-13.76%,275.81,+7.98%
501,Aortic aneurysm,Jharkhand,Male,686.82,,746.60,+8.70%,765.88,+2.58%,949.29,+23.95%,1.09K,+14.62%,1.16K,+6.30%,1.22K,+5.37%,1.30K,+6.70%,1.73K,+33.17%,1.43K,-17.41%,1.54K,+7.77%
501,Aortic aneurysm,Jharkhand,Female,197.82,,196.01,-0.92%,224.09,+14.33%,248.63,+10.95%,274.85,+10.54%,290.98,+5.87%,302.16,+3.84%,313.82,+3.86%,335.42,+6.88%,371.05,+10.62%,406.81,+9.64%
501,Aortic aneurysm,Karnataka,Male,2.87K,,2.89K,+0.66%,3.07K,+6.37%,3.34K,+8.87%,3.55K,+6.14%,3.59K,+1.14%,3.66K,+1.95%,4.26K,+16.30%,5.43K,+27.64%,4.26K,-21.60%,4.51K,+5.93%
