Cause ID,Cause Name,State,Gender,2013 DALYs,2013 DALYs YoY %,2014 DALYs,2014 DALYs YoY %,2015 DALYs,2015 DALYs YoY %,2016 DALYs,2016 DALYs YoY %,2017 DALYs,2017 DALYs YoY %,2018 DALYs,2018 DALYs YoY %,2019 DALYs,2019 DALYs YoY %,2020 DALYs,2020 DALYs YoY %,2021 DALYs,2021 DALYs YoY %,2022 DALYs,2022 DALYs YoY %,2023 DALYs,2023 DALYs YoY %
500,Atrial fibrillation and flutter,Punjab,Male,2.22K,,2.30K,+3.86%,2.42K,+4.87%,2.59K,+7.07%,2.73K,+5.50%,2.82K,+3.33%,2.91K,+3.29%,3.07K,+5.32%,3.24K,+5.57%,3.12K,-3.60%,3.18K,+1.64%
500,Atrial fibrillation and flutter,Punjab,Female,1.64K,,1.74K,+6.25%,1.85K,+6.46%,2.00K,+7.74%,2.13K,+6.60%,2.24K,+5.38%,2.39K,+6.63%,2.57K,+7.35%,2.73K,+6.34%,2.72K,-0.27%,2.84K,+4.33%
500,Atrial fibrillation and flutter,Rajasthan,Male,2.91K,,3.00K,+2.97%,3.11K,+3.77%,3.30K,+6.17%,3.48K,+5.54%,3.57K,+2.48%,3.65K,+2.23%,3.79K,+3.87%,4.05K,+6.73%,4.04K,-0.13%,4.18K,+3.37%
500,Atrial fibrillation and flutter,Rajasthan,Female,1.94K,,2.05K,+5.81%,2.16K,+4.98%,2.24K,+4.04%,2.32K,+3.56%,2.39K,+2.88%,2.47K,+3.49%,2.58K,+4.44%,2.74K,+6.08%,2.81K,+2.54%,2.95K,+5.02%
500,Atrial fibrillation and flutter,Sikkim,Male,37.65,,38.41,+2.01%,39.82,+3.68%,41.74,+4.81%,42.73,+2.39%,42.85,+0.27%,42.80,-0.11%,43.50,+1.64%,46.85,+7.70%,48.28,+3.04%,50.21,+4.00%
500,Atrial fibrillation and flutter,Sikkim,Female,21.57,,22.49,+4.28%,23.46,+4.32%,24.46,+4.25%,25.17,+2.93%,25.68,+2.01%,26.55,+3.39%,28.10,+5.85%,31.63,+12.57%,31.95,+1.01%,33.39,+4.51%
500,Atrial fibrillation and flutter,Tamil Nadu,Male,4.94K,,5.15K,+4.31%,5.41K,+5.03%,5.72K,+5.80%,5.98K,+4.57%,6.12K,+2.28%,6.15K,+0.47%,6.47K,+5.28%,6.92K,+6.91%,6.59K,-4.76%,6.87K,+4.15%
500,Atrial fibrillation and flutter,Tamil Nadu,Female,3.50K,,3.72K,+6.21%,3.91K,+5.29%,4.09K,+4.58%,4.23K,+3.28%,4.30K,+1.66%,4.36K,+1.33%,4.57K,+4.98%,4.84K,+5.91%,4.88K,+0.82%,5.21K,+6.68%
500,Atrial fibrillation and flutter,Telangana,Male,2.34K,,2.37K,+1.01%,2.44K,+3.02%,2.57K,+5.51%,2.71K,+5.43%,2.81K,+3.69%,2.90K,+3.03%,3.05K,+5.39%,3.40K,+11.52%,3.11K,-8.50%,3.19K,+2.28%
500,Atrial fibrillation and flutter,Telangana,Female,1.74K,,1.81K,+3.95%,1.87K,+3.51%,1.97K,+5.25%,2.07K,+5.40%,2.15K,+3.53%,2.19K,+2.18%,2.26K,+3.11%,2.32K,+2.76%,2.50K,+7.38%,2.58K,+3.56%
500,Atrial fibrillation and flutter,Tripura,Male,220.58,,212.86,-3.50%,221.07,+3.85%,240.11,+8.61%,249.14,+3.76%,250.34,+0.48%,257.21,+2.75%,264.50,+2.83%,282.95,+6.97%,286.52,+1.26%,296.10,+3.34%
500,Atrial fibrillation and flutter,Tripura,Female,130.12,,125.23,-3.76%,131.54,+5.04%,143.36,+8.99%,147.26,+2.71%,148.76,+1.02%,155.49,+4.52%,163.34,+5.05%,174.94,+7.11%,183.96,+5.15%,193.93,+5.42%
500,Atrial fibrillation and flutter,Uttar Pradesh,Male,8.13K,,8.06K,-0.89%,8.11K,+0.69%,8.36K,+3.00%,8.47K,+1.32%,8.42K,-0.51%,8.40K,-0.29%,8.54K,+1.62%,9.11K,+6.78%,9.07K,-0.54%,9.42K,+3.91%
500,Atrial fibrillation and flutter,Uttar Pradesh,Female,5.46K,,5.74K,+5.08%,5.87K,+2.33%,5.99K,+2.08%,6.09K,+1.52%,6.13K,+0.67%,6.16K,+0.52%,6.30K,+2.26%,6.40K,+1.70%,6.93K,+8.15%,7.27K,+4.96%
500,Atrial fibrillation and flutter,Uttarakhand,Male,742.19,,757.93,+2.12%,792.49,+4.56%,835.33,+5.40%,867.74,+3.88%,879.37,+1.34%,884.06,+0.53%,923.93,+4.51%,984.61,+6.57%,955.36,-2.97%,981.26,+2.71%
500,Atrial fibrillation and flutter,Uttarakhand,Female,461.88,,491.56,+6.43%,522.84,+6.36%,551.40,+5.46%,583.30,+5.79%,602.90,+3.36%,621.67,+3.11%,652.22,+4.92%,681.47,+4.48%,709.46,+4.11%,742.79,+4.70%
500,Atrial fibrillation and flutter,West Bengal,Male,5.28K,,5.40K,+2.30%,5.56K,+2.94%,5.81K,+4.63%,6.07K,+4.33%,6.28K,+3.45%,6.51K,+3.72%,6.89K,+5.89%,7.60K,+10.26%,7.17K,-5.65%,7.46K,+4.07%
500,Atrial fibrillation and flutter,West Bengal,Female,3.28K,,3.45K,+5.32%,3.64K,+5.39%,3.81K,+4.56%,4.00K,+5.04%,4.12K,+3.10%,4.32K,+4.88%,4.67K,+8.06%,5.15K,+10.23%,5.03K,-2.38%,5.33K,+5.99%
501,Aortic aneurysm,Andhra Pradesh,Male,3.54K,,3.63K,+2.53%,3.95K,+8.62%,4.42K,+11.93%,4.83K,+9.35%,4.91K,+1.69%,5.01K,+1.94%,5.43K,+8.51%,6.68K,+22.90%,5.64K,-15.57%,5.88K,+4.33%
501,Aortic aneurysm,Andhra Pradesh,Female,1.05K,,1.13K,+8.37%,1.24K,+9.06%,1.31K,+5.75%,1.37K,+4.90%,1.39K,+1.71%,1.41K,+1.22%,1.53K,+8.45%,1.61K,+5.30%,1.65K,+2.56%,1.74K,+5.00%
501,Aortic aneurysm,Arunachal Pradesh,Male,32.21,,33.41,+3.74%,36.28,+8.60%,40.48,+11.57%,43.52,+7.49%,44.96,+3.31%,46.54,+3.53%,50.29,+8.05%,65.32,+29.88%,60.95,-6.69%,65.58,+7.60%
501,Aortic aneurysm,Arunachal Pradesh,Female,8.47,,9.16,+8.17%,9.93,+8.38%,10.60,+6.83%,11.01,+3.82%,11.34,+2.97%,11.78,+3.92%,12.73,+8.04%,16.10,+26.51%,15.44,-4.10%,16.71,+8.20%
501,Aortic aneurysm,Assam,Male,771.03,,761.85,-1.19%,788.74,+3.53%,849.70,+7.73%,899.41,+5.85%,918.76,+2.15%,940.79,+2.40%,988.21,+5.04%,1.31K,+33.05%,1.17K,-11.04%,1.26K,+7.88%
501,Aortic aneurysm,Assam,Female,220.96,,238.84,+8.09%,259.69,+8.73%,280.10,+7.86%,298.16,+6.45%,308.01,+3.30%,313.42,+1.75%,309.00,-1.41%,327.36,+5.94%,395.09,+20.69%,427.87,+8.30%
501,Aortic aneurysm,Bihar,Male,2.38K,,2.34K,-1.98%,2.40K,+2.81%,2.60K,+8.38%,2.77K,+6.37%,2.83K,+2.14%,2.95K,+4.21%,3.10K,+5.07%,4.03K,+30.11%,3.39K,-15.85%,3.66K,+7.79%
501,Aortic aneurysm,Bihar,Female,971.00,,1.08K,+10.83%,1.14K,+5.88%,1.20K,+5.72%,1.27K,+5.73%,1.33K,+4.06%,1.39K,+4.55%,1.45K,+4.53%,1.53K,+5.42%,1.57K,+2.87%,1.68K,+6.74%
501,Aortic aneurysm,Chhattisgarh,Male,929.79,,955.56,+2.77%,1.04K,+9.25%,1.19K,+14.45%,1.31K,+9.57%,1.33K,+1.81%,1.38K,+3.86%,1.51K,+8.92%,2.08K,+38.04%,1.67K,-19.69%,1.78K,+6.69%
501,Aortic aneurysm,Chhattisgarh,Female,225.29,,251.96,+11.84%,284.73,+13.01%,324.50,+13.97%,362.83,+11.81%,393.45,+8.44%,426.72,+8.46%,460.70,+7.96%,606.17,+31.58%,522.31,-13.83%,555.93,+6.44%
501,Aortic aneurysm,Delhi,Male,871.01,,877.51,+0.75%,942.47,+7.40%,988.51,+4.89%,1.01K,+2.45%,997.33,-1.52%,1.02K,+2.48%,1.49K,+45.93%,1.79K,+19.96%,1.22K,-31.87%,1.31K,+7.54%
501,Aortic aneurysm,Delhi,Female,126.61,,135.87,+7.31%,145.32,+6.96%,153.24,+5.45%,161.46,+5.36%,163.01,+0.96%,176.74,+8.42%,267.11,+51.13%,300.00,+12.31%,225.81,-24.73%,244.00,+8.06%
501,Aortic aneurysm,Goa,Male,102.60,,104.33,+1.69%,109.00,+4.48%,114.53,+5.08%,117.72,+2.79%,117.43,-0.25%,116.51,-0.79%,123.84,+6.29%,158.84,+28.26%,132.28,-16.72%,136.32,+3.06%
501,Aortic aneurysm,Goa,Female,18.50,,19.75,+6.75%,21.11,+6.91%,21.57,+2.18%,21.88,+1.42%,22.20,+1.46%,22.58,+1.73%,23.47,+3.93%,27.62,+17.69%,26.11,-5.48%,27.55,+5.53%
501,Aortic aneurysm,Gujarat,Male,2.92K,,3.05K,+4.41%,3.30K,+8.38%,3.65K,+10.50%,3.89K,+6.66%,3.94K,+1.22%,4.07K,+3.36%,4.60K,+12.94%,7.05K,+53.37%,4.63K,-34.36%,4.93K,+6.53%
501,Aortic aneurysm,Gujarat,Female,541.49,,584.03,+7.86%,622.89,+6.65%,656.50,+5.40%,683.09,+4.05%,688.43,+0.78%,720.92,+4.72%,821.83,+14.00%,1.21K,+47.08%,853.78,-29.37%,946.37,+10.84%
501,Aortic aneurysm,Haryana,Male,1.13K,,1.22K,+8.03%,1.37K,+12.53%,1.57K,+15.05%,1.74K,+10.81%,1.85K,+6.05%,1.94K,+4.81%,2.21K,+13.86%,2.70K,+22.53%,2.18K,-19.30%,2.30K,+5.21%
501,Aortic aneurysm,Haryana,Female,237.54,,258.06,+8.64%,269.87,+4.58%,278.02,+3.02%,284.15,+2.21%,288.40,+1.49%,300.76,+4.28%,337.80,+12.32%,386.43,+14.39%,338.63,-12.37%,365.52,+7.94%
501,Aortic aneurysm,Himachal Pradesh,Male,431.74,,404.66,-6.27%,411.39,+1.66%,443.10,+7.71%,497.15,+12.20%,539.21,+8.46%,571.74,+6.03%,593.81,+3.86%,742.43,+25.03%,782.72,+5.43%,854.05,+9.11%
501,Aortic aneurysm,Himachal Pradesh,Female,74.22,,69.37,-6.53%,67.87,-2.16%,67.31,-0.83%,70.64,+4.95%,74.83,+5.92%,79.38,+6.08%,85.85,+8.15%,110.62,+28.86%,104.22,-5.78%,111.56,+7.04%
501,Aortic aneurysm,Jammu & Kashmir and Ladakh,Male,496.62,,521.55,+5.02%,585.72,+12.30%,666.75,+13.83%,736.88,+10.52%,767.40,+4.14%,794.89,+3.58%,796.31,+0.18%,871.03,+9.38%,965.76,+10.88%,1.02K,+5.31%
501,Aortic aneurysm,Jammu & Kashmir and Ladakh,Female,122.29,,128.89,+5.39%,141.43,+9.73%,152.31,+7.69%,164.04,+7.70%,174.12,+6.15%,189.13,+8.62%,209.68,+10.87%,268.62,+28.11%,230.50,-14.19%,249.18,+8.11%
501,Aortic aneurysm,Jharkhand,Male,574.20,,620.69,+8.10%,636.14,+2.49%,790.57,+24.28%,907.09,+14.74%,965.20,+6.41%,1.02K,+5.52%,1.09K,+6.99%,1.45K,+33.32%,1.20K,-17.10%,1.30K,+8.06%
501,Aortic aneurysm,Jharkhand,Female,173.23,,171.21,-1.17%,195.31,+14.08%,217.13,+11.18%,240.85,+10.92%,256.37,+6.44%,267.29,+4.26%,278.82,+4.31%,299.20,+7.31%,331.06,+10.65%,363.97,+9.94%
501,Aortic aneurysm,Karnataka,Male,2.42K,,2.44K,+0.84%,2.61K,+6.76%,2.85K,+9.27%,3.04K,+6.43%,3.08K,+1.59%,3.14K,+1.96%,3.66K,+16.57%,4.68K,+27.77%,3.67K,-21.63%,3.88K,+5.85%
501,Aortic aneurysm,Karnataka,Female,639.63,,709.83,+10.98%,773.57,+8.98%,806.14,+4.21%,806.01,-0.02%,800.54,-0.68%,794.96,-0.70%,865.00,+8.81%,1.05K,+21.16%,924.16,-11.82%,995.54,+7.72%
501,Aortic aneurysm,Kerala,Male,5.05K,,5.23K,+3.63%,5.53K,+5.65%,6.01K,+8.62%,6.37K,+6.13%,6.28K,-1.48%,6.05K,-3.61%,5.51K,-9.04%,6.43K,+16.70%,6.63K,+3.11%,6.94K,+4.79%
501,Aortic aneurysm,Kerala,Female,586.78,,574.89,-2.03%,612.35,+6.52%,653.88,+6.78%,687.71,+5.17%,682.68,-0.73%,663.00,-2.88%,611.60,-7.75%,646.20,+5.66%,787.54,+21.87%,863.61,+9.66%
501,Aortic aneurysm,Madhya Pradesh,Male,2.02K,,2.06K,+1.53%,2.18K,+5.86%,2.36K,+8.64%,2.50K,+5.80%,2.53K,+1.07%,2.60K,+2.96%,2.86K,+9.91%,3.73K,+30.29%,3.06K,-17.93%,3.33K,+8.86%
501,Aortic aneurysm,Madhya Pradesh,Female,413.68,,436.91,+5.61%,457.20,+4.64%,483.02,+5.65%,511.59,+5.92%,529.67,+3.53%,560.42,+5.80%,626.72,+11.83%,783.93,+25.09%,665.98,-15.05%,736.66,+10.61%
501,Aortic aneurysm,Maharashtra,Male,4.35K,,4.46K,+2.43%,4.55K,+1.99%,4.55K,+0.06%,4.74K,+4.11%,5.74K,+21.20%,4.63K,-19.35%,4.23K,-8.70%,5.34K,+26.14%,4.89K,-8.42%,5.32K,+8.97%
501,Aortic aneurysm,Maharashtra,Female,917.43,,999.64,+8.96%,1.03K,+3.34%,1.03K,-0.42%,995.34,-3.24%,1.06K,+6.20%,911.42,-13.77%,850.51,-6.68%,1.03K,+21.64%,1.03K,-0.45%,1.14K,+10.95%
501,Aortic aneurysm,Manipur,Male,118.10,,122.70,+3.90%,132.67,+8.13%,150.22,+13.23%,164.19,+9.30%,172.57,+5.10%,180.36,+4.52%,191.44,+6.15%,294.53,+53.84%,232.89,-20.93%,251.06,+7.80%
501,Aortic aneurysm,Manipur,Female,34.43,,37.57,+9.11%,40.98,+9.10%,44.20,+7.84%,46.54,+5.31%,48.69,+4.62%,51.72,+6.21%,55.50,+7.32%,83.38,+50.24%,67.09,-19.54%,72.38,+7.88%
501,Aortic aneurysm,Meghalaya,Male,87.42,,89.05,+1.87%,94.43,+6.04%,107.12,+13.44%,115.64,+7.95%,119.85,+3.64%,123.78,+3.28%,133.26,+7.66%,221.57,+66.27%,160.97,-27.35%,174.37,+8.32%
501,Aortic aneurysm,Meghalaya,Female,19.47,,20.66,+6.15%,21.97,+6.32%,25.03,+13.94%,27.40,+9.47%,28.94,+5.61%,30.55,+5.56%,33.22,+8.73%,53.29,+60.44%,40.46,-24.08%,44.21,+9.25%
501,Aortic aneurysm,Mizoram,Male,26.59,,26.01,-2.17%,27.81,+6.92%,33.28,+19.67%,34.85,+4.74%,34.60,-0.74%,34.35,-0.72%,36.31,+5.71%,51.51,+41.87%,42.05,-18.36%,44.66,+6.20%
501,Aortic aneurysm,Mizoram,Female,6.73,,7.06,+4.84%,7.57,+7.28%,8.98,+18.63%,9.26,+3.13%,9.16,-1.11%,9.14,-0.25%,10.23,+11.97%,14.88,+45.48%,11.50,-22.70%,11.85,+2.99%
501,Aortic aneurysm,Nagaland,Male,60.71,,60.38,-0.55%,62.59,+3.67%,67.20,+7.36%,70.79,+5.34%,72.00,+1.71%,72.55,+0.76%,77.50,+6.83%,123.15,+58.90%,90.36,-26.62%,95.00,+5.13%
501,Aortic aneurysm,Nagaland,Female,9.40,,10.05,+7.00%,10.70,+6.39%,11.24,+5.10%,11.76,+4.59%,12.19,+3.66%,12.74,+4.55%,13.96,+9.53%,21.26,+52.29%,16.57,-22.03%,17.75,+7.10%
501,Aortic aneurysm,Odisha,Male,1.07K,,1.02K,-4.67%,1.04K,+1.61%,1.14K,+10.46%,1.21K,+5.55%,1.21K,+0.48%,1.22K,+0.68%,1.27K,+4.21%,1.56K,+22.45%,1.41K,-9.67%,1.52K,+7.68%
501,Aortic aneurysm,Odisha,Female,274.82,,278.76,+1.43%,294.90,+5.79%,322.71,+9.43%,344.82,+6.85%,356.65,+3.43%,371.64,+4.20%,392.53,+5.62%,428.81,+9.24%,452.90,+5.62%,496.71,+9.67%
501,Aortic aneurysm,Other Union Territories,Male,141.08,,145.65,+3.24%,157.63,+8.23%,174.91,+10.96%,188.98,+8.04%,197.05,+4.27%,205.70,+4.39%,237.32,+15.37%,309.14,+30.26%,251.51,-18.64%,263.30,+4.69%
501,Aortic aneurysm,Other Union Territories,Female,26.12,,29.28,+12.09%,32.63,+11.44%,35.98,+10.26%,38.70,+7.56%,40.75,+5.30%,43.49,+6.73%,52.31,+20.28%,70.00,+33.81%,56.29,-19.59%,59.49,+5.68%
501,Aortic aneurysm,Punjab,Male,1.40K,,1.40K,-0.05%,1.50K,+7.58%,1.68K,+11.68%,1.84K,+9.77%,1.90K,+2.86%,1.97K,+3.67%,2.17K,+10.25%,2.44K,+12.53%,2.21K,-9.25%,2.26K,+1.92%
501,Aortic aneurysm,Punjab,Female,328.53,,355.41,+8.18%,392.58,+10.46%,435.51,+10.94%,472.53,+8.50%,498.62,+5.52%,546.67,+9.64%,614.40,+12.39%,678.42,+10.42%,656.58,-3.22%,695.80,+5.97%
501,Aortic aneurysm,Rajasthan,Male,3.41K,,3.59K,+5.17%,3.92K,+9.24%,4.40K,+12.25%,4.81K,+9.29%,4.93K,+2.53%,5.05K,+2.49%,5.38K,+6.46%,6.20K,+15.22%,6.06K,-2.29%,6.40K,+5.61%
501,Aortic aneurysm,Rajasthan,Female,588.80,,648.10,+10.07%,705.85,+8.91%,754.58,+6.90%,793.20,+5.12%,808.78,+1.96%,832.10,+2.88%,880.03,+5.76%,975.03,+10.79%,980.40,+0.55%,1.06K,+8.29%
501,Aortic aneurysm,Sikkim,Male,28.69,,29.17,+1.66%,30.44,+4.33%,32.13,+5.55%,32.11,-0.06%,30.35,-5.48%,28.05,-7.56%,27.49,-1.99%,33.21,+20.81%,34.34,+3.40%,35.92,+4.60%
501,Aortic aneurysm,Sikkim,Female,7.64,,7.94,+4.00%,8.14,+2.45%,8.17,+0.33%,7.99,-2.16%,7.65,-4.30%,7.33,-4.14%,7.99,+8.97%,10.52,+31.79%,9.68,-8.04%,10.06,+3.91%
501,Aortic aneurysm,Tamil Nadu,Male,5.18K,,5.56K,+7.31%,6.05K,+8.75%,6.63K,+9.62%,7.00K,+5.65%,7.03K,+0.41%,6.82K,-3.06%,7.33K,+7.51%,8.48K,+15.68%,7.31K,-13.77%,7.78K,+6.40%
501,Aortic aneurysm,Tamil Nadu,Female,789.07,,881.00,+11.65%,946.16,+7.40%,985.81,+4.19%,990.86,+0.51%,964.44,-2.67%,928.16,-3.76%,985.60,+6.19%,1.08K,+9.57%,1.03K,-4.88%,1.15K,+12.30%
501,Aortic aneurysm,Telangana,Male,2.15K,,2.22K,+3.16%,2.39K,+7.64%,2.65K,+11.12%,2.96K,+11.53%,3.18K,+7.34%,3.38K,+6.29%,3.74K,+10.89%,4.60K,+22.98%,3.98K,-13.55%,4.15K,+4.27%
501,Aortic aneurysm,Telangana,Female,630.48,,670.23,+6.31%,704.58,+5.13%,752.65,+6.82%,811.73,+7.85%,841.97,+3.73%,862.56,+2.45%,891.55,+3.36%,924.75,+3.72%,1.04K,+12.25%,1.10K,+6.11%
501,Aortic aneurysm,Tripura,Male,161.84,,143.75,-11.18%,158.57,+10.31%,192.54,+21.43%,205.06,+6.50%,202.40,-1.30%,210.46,+3.98%,224.25,+6.55%,263.53,+17.52%,263.12,-0.16%,278.15,+5.71%
501,Aortic aneurysm,Tripura,Female,46.52,,40.08,-13.85%,44.45,+10.92%,54.89,+23.49%,57.61,+4.94%,55.94,-2.89%,59.45,+6.27%,63.57,+6.93%,70.86,+11.47%,74.95,+5.77%,79.53,+6.12%
501,Aortic aneurysm,Uttar Pradesh,Male,4.00K,,3.88K,-2.91%,3.91K,+0.84%,4.08K,+4.25%,4.12K,+0.95%,3.94K,-4.31%,3.80K,-3.48%,3.83K,+0.60%,4.58K,+19.66%,4.34K,-5.16%,4.69K,+8.09%
501,Aortic aneurysm,Uttar Pradesh,Female,1.32K,,1.45K,+9.49%,1.51K,+4.09%,1.53K,+1.56%,1.55K,+1.48%,1.50K,-3.59%,1.47K,-1.61%,1.47K,-0.06%,1.46K,-0.73%,1.78K,+21.69%,1.94K,+9.00%
501,Aortic aneurysm,Uttarakhand,Male,686.08,,714.02,+4.07%,781.51,+9.45%,863.24,+10.46%,928.07,+7.51%,937.03,+0.97%,930.09,-0.74%,1.01K,+8.91%,1.19K,+17.42%,1.11K,-7.01%,1.17K,+5.59%
501,Aortic aneurysm,Uttarakhand,Female,172.73,,192.18,+11.26%,208.85,+8.68%,223.14,+6.84%,239.78,+7.46%,244.04,+1.77%,247.22,+1.30%,260.30,+5.29%,278.87,+7.13%,293.51,+5.25%,313.70,+6.88%
501,Aortic aneurysm,West Bengal,Male,4.44K,,4.53K,+2.01%,4.75K,+4.95%,5.14K,+8.08%,5.53K,+7.61%,5.73K,+3.72%,6.01K,+4.89%,6.81K,+13.23%,8.58K,+25.96%,7.20K,-16.00%,7.76K,+7.72%
501,Aortic aneurysm,West Bengal,Female,778.22,,850.71,+9.32%,922.32,+8.42%,967.51,+4.90%,1.01K,+4.34%,1.01K,+0.49%,1.06K,+4.76%,1.23K,+15.28%,1.48K,+20.56%,1.30K,-11.80%,1.42K,+8.67%
502,Lower extremity peripheral arterial disease,Andhra Pradesh,Male,1.84K,,1.86K,+1.01%,1.93K,+3.94%,2.08K,+7.62%,2.19K,+5.26%,2.18K,-0.26%,2.18K,-0.14%,2.30K,+5.56%,2.62K,+13.90%,2.34K,-10.56%,2.37K,+1.22%
502,Lower extremity peripheral arterial disease,Andhra Pradesh,Female,1.29K,,1.34K,+4.56%,1.40K,+4.53%,1.46K,+3.85%,1.48K,+1.67%,1.49K,+0.61%,1.50K,+0.45%,1.56K,+3.88%,1.60K,+2.47%,1.62K,+1.81%,1.64K,+1.10%
502,Lower extremity peripheral arterial disease,Arunachal Pradesh,Male,21.33,,21.90,+2.70%,23.08,+5.38%,24.76,+7.27%,25.82,+4.27%,26.12,+1.16%,26.52,+1.55%,27.84,+4.97%,32.43,+16.47%,31.76,-2.06%,33.07,+4.13%
502,Lower extremity peripheral arterial disease,Arunachal Pradesh,Female,13.65,,14.30,+4.72%,14.91,+4.30%,15.54,+4.18%,15.65,+0.70%,15.69,+0.25%,15.89,+1.29%,16.55,+4.15%,18.08,+9.29%,18.51,+2.34%,19.17,+3.59%
502,Lower extremity peripheral arterial disease,Assam,Male,628.33,,623.27,-0.80%,639.31,+2.57%,672.86,+5.25%,698.71,+3.84%,709.02,+1.48%,721.37,+1.74%,756.06,+4.81%,883.57,+16.87%,829.32,-6.14%,853.43,+2.91%
502,Lower extremity peripheral arterial disease,Assam,Female,405.13,,421.08,+3.94%,439.09,+4.28%,458.29,+4.37%,468.41,+2.21%,472.83,+0.94%,476.10,+0.69%,481.80,+1.20%,498.68,+3.51%,535.13,+7.31%,555.74,+3.85%
502,Lower extremity peripheral arterial disease,Bihar,Male,1.63K,,1.62K,-0.91%,1.64K,+1.36%,1.71K,+4.38%,1.75K,+2.50%,1.74K,-0.54%,1.75K,+0.47%,1.80K,+2.79%,2.01K,+11.65%,1.82K,-9.29%,1.85K,+1.56%
502,Lower extremity peripheral arterial disease,Bihar,Female,1.56K,,1.63K,+4.79%,1.68K,+3.15%,1.75K,+3.84%,1.78K,+1.51%,1.78K,+0.33%,1.79K,+0.38%,1.82K,+1.61%,1.83K,+0.57%,1.84K,+0.71%,1.87K,+1.65%
502,Lower extremity peripheral arterial disease,Chhattisgarh,Male,485.66,,497.53,+2.45%,528.66,+6.26%,580.51,+9.81%,614.83,+5.91%,614.72,-0.02%,625.87,+1.81%,665.42,+6.32%,802.80,+20.65%,694.22,-13.52%,711.13,+2.44%
502,Lower extremity peripheral arterial disease,Chhattisgarh,Female,397.30,,414.77,+4.40%,432.99,+4.39%,457.09,+5.57%,473.08,+3.50%,484.30,+2.37%,498.36,+2.90%,515.74,+3.49%,575.38,+11.56%,544.31,-5.40%,559.37,+2.77%
502,Lower extremity peripheral arterial disease,Delhi,Male,426.13,,435.30,+2.15%,455.68,+4.68%,473.52,+3.92%,480.08,+1.39%,476.36,-0.78%,482.81,+1.36%,604.14,+25.13%,670.10,+10.92%,530.96,-20.76%,553.20,+4.19%
502,Lower extremity peripheral arterial disease,Delhi,Female,332.49,,351.68,+5.77%,369.52,+5.07%,387.44,+4.85%,396.74,+2.40%,398.55,+0.46%,411.30,+3.20%,466.06,+13.31%,493.20,+5.82%,470.84,-4.53%,493.41,+4.79%
502,Lower extremity peripheral arterial disease,Goa,Male,39.67,,41.06,+3.51%,43.14,+5.08%,45.22,+4.81%,46.29,+2.37%,46.11,-0.39%,45.79,-0.69%,47.74,+4.26%,55.13,+15.47%,50.78,-7.89%,51.00,+0.44%
502,Lower extremity peripheral arterial disease,Goa,Female,33.77,,35.70,+5.71%,37.62,+5.40%,38.91,+3.41%,39.52,+1.59%,39.93,+1.02%,40.53,+1.52%,41.83,+3.21%,44.82,+7.14%,45.32,+1.11%,46.28,+2.11%
502,Lower extremity peripheral arterial disease,Gujarat,Male,1.38K,,1.43K,+3.61%,1.51K,+5.78%,1.62K,+7.66%,1.71K,+5.14%,1.73K,+1.24%,1.77K,+2.60%,1.95K,+9.91%,2.55K,+31.01%,1.97K,-23.01%,2.02K,+2.73%
502,Lower extremity peripheral arterial disease,Gujarat,Female,966.81,,1.02K,+5.31%,1.07K,+4.94%,1.12K,+5.07%,1.16K,+3.18%,1.18K,+1.69%,1.21K,+2.78%,1.29K,+6.95%,1.48K,+14.56%,1.37K,-7.76%,1.42K,+4.02%
502,Lower extremity peripheral arterial disease,Haryana,Male,821.02,,856.78,+4.36%,916.36,+6.95%,1.01K,+10.31%,1.09K,+7.71%,1.13K,+3.86%,1.17K,+3.62%,1.30K,+11.22%,1.47K,+13.18%,1.28K,-13.31%,1.31K,+2.27%
502,Lower extremity peripheral arterial disease,Haryana,Female,591.25,,626.04,+5.89%,651.80,+4.11%,677.60,+3.96%,689.08,+1.69%,694.86,+0.84%,700.51,+0.81%,734.71,+4.88%,769.73,+4.77%,752.39,-2.25%,775.20,+3.03%
502,Lower extremity peripheral arterial disease,Himachal Pradesh,Male,211.10,,208.20,-1.37%,214.05,+2.81%,227.30,+6.19%,245.08,+7.82%,258.49,+5.47%,268.77,+3.98%,280.25,+4.27%,320.34,+14.31%,325.74,+1.69%,338.36,+3.87%
502,Lower extremity peripheral arterial disease,Himachal Pradesh,Female,136.58,,139.87,+2.41%,144.26,+3.14%,150.03,+4.00%,154.81,+3.19%,158.65,+2.48%,163.72,+3.20%,172.70,+5.49%,187.96,+8.84%,190.73,+1.47%,197.90,+3.76%
502,Lower extremity peripheral arterial disease,Jammu & Kashmir and Ladakh,Male,308.29,,319.08,+3.50%,342.39,+7.31%,369.86,+8.02%,390.39,+5.55%,397.18,+1.74%,404.82,+1.92%,412.53,+1.90%,442.24,+7.20%,461.82,+4.43%,473.48,+2.53%
502,Lower extremity peripheral arterial disease,Jammu & Kashmir and Ladakh,Female,192.24,,200.63,+4.37%,210.05,+4.69%,218.71,+4.12%,224.17,+2.50%,227.01,+1.26%,233.15,+2.71%,245.13,+5.14%,271.08,+10.58%,262.58,-3.14%,271.97,+3.58%
502,Lower extremity peripheral arterial disease,Jharkhand,Male,470.75,,489.53,+3.99%,499.18,+1.97%,558.02,+11.79%,594.10,+6.46%,605.64,+1.94%,620.21,+2.41%,653.68,+5.40%,757.64,+15.90%,666.58,-12.02%,687.09,+3.08%
