Cause ID,Cause Name,State,Gender,2013 Deaths,2013 Deaths YoY %,2014 Deaths,2014 Deaths YoY %,2015 Deaths,2015 Deaths YoY %,2016 Deaths,2016 Deaths YoY %,2017 Deaths,2017 Deaths YoY %,2018 Deaths,2018 Deaths YoY %,2019 Deaths,2019 Deaths YoY %,2020 Deaths,2020 Deaths YoY %,2021 Deaths,2021 Deaths YoY %,2022 Deaths,2022 Deaths YoY %,2023 Deaths,2023 Deaths YoY %
500,Atrial fibrillation and flutter,Uttarakhand,Male,10.95,,11.22,+2.43%,12.17,+8.46%,13.34,+9.67%,14.18,+6.25%,14.08,-0.64%,13.75,-2.39%,14.68,+6.80%,16.71,+13.81%,15.55,-6.92%,16.09,+3.44%
500,Atrial fibrillation and flutter,Uttarakhand,Female,6.76,,7.53,+11.39%,8.25,+9.65%,8.94,+8.38%,9.75,+9.00%,10.07,+3.31%,10.30,+2.26%,10.96,+6.44%,11.66,+6.37%,12.20,+4.67%,12.96,+6.24%
500,Atrial fibrillation and flutter,West Bengal,Male,60.41,,61.53,+1.86%,63.90,+3.84%,68.96,+7.92%,74.51,+8.06%,77.77,+4.37%,81.41,+4.68%,92.62,+13.77%,115.37,+24.57%,96.20,-16.62%,101.53,+5.54%
500,Atrial fibrillation and flutter,West Bengal,Female,37.02,,40.94,+10.57%,44.82,+9.48%,47.89,+6.86%,50.95,+6.40%,51.94,+1.95%,54.77,+5.44%,63.52,+15.98%,76.32,+20.15%,67.81,-11.15%,73.39,+8.22%
501,Aortic aneurysm,Andhra Pradesh,Male,127.61,,130.15,+1.99%,140.37,+7.86%,157.22,+12.00%,172.16,+9.50%,174.65,+1.45%,177.33,+1.53%,191.91,+8.22%,234.05,+21.96%,198.76,-15.08%,206.74,+4.02%
501,Aortic aneurysm,Andhra Pradesh,Female,38.15,,41.20,+8.00%,44.91,+9.01%,47.58,+5.93%,50.01,+5.10%,50.88,+1.74%,51.52,+1.26%,55.88,+8.46%,58.85,+5.31%,59.77,+1.56%,62.59,+4.73%
501,Aortic aneurysm,Arunachal Pradesh,Male,1.07,,1.11,+3.34%,1.20,+8.41%,1.34,+12.00%,1.45,+7.90%,1.49,+2.94%,1.54,+3.40%,1.66,+7.64%,2.14,+28.92%,2.01,-6.04%,2.16,+7.49%
501,Aortic aneurysm,Arunachal Pradesh,Female,0.29,,0.32,+7.49%,0.34,+7.97%,0.36,+6.47%,0.38,+3.25%,0.38,+2.00%,0.40,+3.31%,0.43,+7.46%,0.54,+25.76%,0.51,-3.92%,0.56,+8.21%
501,Aortic aneurysm,Assam,Male,26.44,,25.90,-2.05%,26.70,+3.09%,28.93,+8.35%,30.88,+6.75%,31.76,+2.83%,32.71,+2.99%,34.48,+5.43%,45.56,+32.12%,40.76,-10.52%,43.79,+7.43%
501,Aortic aneurysm,Assam,Female,7.75,,8.30,+7.11%,8.98,+8.17%,9.69,+7.89%,10.31,+6.40%,10.62,+3.00%,10.79,+1.61%,10.62,-1.54%,11.18,+5.24%,13.53,+20.98%,14.60,+7.93%
501,Aortic aneurysm,Bihar,Male,84.89,,82.52,-2.79%,84.74,+2.69%,92.45,+9.10%,98.89,+6.97%,100.76,+1.89%,104.78,+3.99%,109.82,+4.81%,140.30,+27.75%,119.70,-14.68%,128.64,+7.47%
501,Aortic aneurysm,Bihar,Female,35.44,,39.32,+10.96%,41.82,+6.35%,44.45,+6.31%,47.32,+6.45%,49.32,+4.23%,51.66,+4.74%,54.04,+4.60%,56.31,+4.21%,58.18,+3.33%,61.90,+6.39%
501,Aortic aneurysm,Chhattisgarh,Male,31.80,,32.59,+2.50%,35.70,+9.54%,41.13,+15.21%,45.30,+10.11%,46.11,+1.79%,47.95,+3.99%,52.33,+9.15%,71.86,+37.31%,57.40,-20.12%,61.15,+6.54%
501,Aortic aneurysm,Chhattisgarh,Female,8.11,,9.00,+11.01%,10.12,+12.40%,11.53,+13.87%,12.90,+11.94%,13.95,+8.14%,15.12,+8.35%,16.30,+7.81%,21.23,+30.27%,18.26,-13.96%,19.42,+6.34%
501,Aortic aneurysm,Delhi,Male,29.32,,29.57,+0.87%,31.81,+7.55%,33.46,+5.21%,34.37,+2.72%,33.82,-1.62%,34.68,+2.56%,51.05,+47.18%,60.86,+19.23%,41.15,-32.39%,44.28,+7.62%
501,Aortic aneurysm,Delhi,Female,4.38,,4.68,+7.00%,5.00,+6.77%,5.27,+5.48%,5.56,+5.46%,5.61,+0.85%,6.10,+8.75%,9.27,+52.05%,10.46,+12.81%,7.78,-25.62%,8.42,+8.19%
501,Aortic aneurysm,Goa,Male,3.42,,3.47,+1.55%,3.63,+4.75%,3.84,+5.69%,3.97,+3.38%,3.96,-0.21%,3.93,-0.79%,4.16,+5.80%,5.29,+27.09%,4.47,-15.46%,4.61,+3.25%
501,Aortic aneurysm,Goa,Female,0.64,,0.69,+6.61%,0.73,+7.15%,0.75,+2.52%,0.77,+1.58%,0.78,+1.50%,0.79,+1.88%,0.82,+4.18%,0.97,+17.74%,0.92,-5.31%,0.97,+5.53%
501,Aortic aneurysm,Gujarat,Male,100.24,,103.91,+3.66%,112.41,+8.18%,124.80,+11.02%,133.96,+7.34%,136.04,+1.56%,141.00,+3.64%,159.73,+13.28%,243.20,+52.26%,160.90,-33.84%,171.10,+6.34%
501,Aortic aneurysm,Gujarat,Female,18.77,,20.05,+6.84%,21.40,+6.73%,22.65,+5.86%,23.67,+4.48%,23.92,+1.05%,25.24,+5.53%,29.04,+15.07%,43.20,+48.75%,29.90,-30.79%,33.14,+10.85%
501,Aortic aneurysm,Haryana,Male,38.60,,41.36,+7.16%,46.40,+12.17%,53.55,+15.40%,59.57,+11.26%,63.16,+6.02%,66.34,+5.03%,75.72,+14.14%,92.01,+21.52%,74.35,-19.20%,78.01,+4.92%
501,Aortic aneurysm,Haryana,Female,8.59,,9.29,+8.07%,9.68,+4.19%,9.97,+3.08%,10.21,+2.36%,10.35,+1.43%,10.82,+4.51%,12.20,+12.73%,13.95,+14.39%,12.13,-13.06%,13.03,+7.41%
501,Aortic aneurysm,Himachal Pradesh,Male,15.21,,14.27,-6.23%,14.56,+2.07%,15.78,+8.39%,17.82,+12.92%,19.40,+8.87%,20.66,+6.50%,21.55,+4.29%,26.91,+24.89%,28.08,+4.34%,30.43,+8.38%
501,Aortic aneurysm,Himachal Pradesh,Female,2.63,,2.45,-6.73%,2.39,-2.25%,2.38,-0.65%,2.51,+5.36%,2.67,+6.46%,2.85,+6.69%,3.10,+9.01%,4.04,+30.13%,3.73,-7.51%,4.00,+7.02%
501,Aortic aneurysm,Jammu & Kashmir and Ladakh,Male,17.03,,17.74,+4.21%,19.78,+11.50%,22.41,+13.29%,24.72,+10.32%,25.67,+3.85%,26.55,+3.39%,26.59,+0.16%,29.22,+9.89%,32.14,+10.01%,33.81,+5.20%
501,Aortic aneurysm,Jammu & Kashmir and Ladakh,Female,4.26,,4.45,+4.58%,4.86,+9.22%,5.23,+7.50%,5.63,+7.58%,5.96,+5.99%,6.49,+8.88%,7.24,+11.46%,9.35,+29.24%,7.88,-15.69%,8.52,+8.06%
501,Aortic aneurysm,Jharkhand,Male,20.09,,21.66,+7.78%,22.21,+2.56%,27.76,+24.96%,32.00,+15.28%,34.01,+6.30%,35.98,+5.79%,38.65,+7.42%,51.27,+32.66%,42.12,-17.84%,45.41,+7.81%
501,Aortic aneurysm,Jharkhand,Female,6.23,,6.15,-1.39%,7.01,+13.97%,7.80,+11.37%,8.65,+10.87%,9.17,+6.05%,9.54,+4.04%,9.94,+4.19%,10.58,+6.39%,11.68,+10.45%,12.81,+9.67%
501,Aortic aneurysm,Karnataka,Male,85.76,,86.18,+0.49%,91.99,+6.74%,100.99,+9.78%,107.82,+6.76%,109.22,+1.29%,111.01,+1.64%,128.95,+16.16%,162.79,+26.25%,128.75,-20.91%,136.13,+5.73%
501,Aortic aneurysm,Karnataka,Female,23.57,,26.11,+10.79%,28.47,+9.04%,29.75,+4.50%,29.84,+0.29%,29.72,-0.42%,29.54,-0.59%,32.11,+8.71%,38.99,+21.42%,34.05,-12.67%,36.62,+7.55%
501,Aortic aneurysm,Kerala,Male,176.99,,182.43,+3.07%,193.04,+5.82%,211.57,+9.60%,226.58,+7.09%,224.66,-0.85%,217.54,-3.17%,198.71,-8.66%,232.82,+17.17%,239.52,+2.88%,250.26,+4.48%
501,Aortic aneurysm,Kerala,Female,20.89,,20.37,-2.51%,21.68,+6.45%,23.28,+7.36%,24.64,+5.87%,24.59,-0.19%,24.01,-2.36%,22.27,-7.27%,23.80,+6.89%,28.68,+20.48%,31.45,+9.66%
501,Aortic aneurysm,Madhya Pradesh,Male,69.82,,70.29,+0.66%,74.54,+6.05%,81.44,+9.26%,86.32,+5.99%,86.70,+0.44%,89.00,+2.66%,97.28,+9.30%,124.82,+28.31%,104.17,-16.55%,113.36,+8.83%
501,Aortic aneurysm,Madhya Pradesh,Female,14.80,,15.56,+5.08%,16.21,+4.24%,17.11,+5.53%,18.10,+5.78%,18.67,+3.13%,19.68,+5.41%,21.89,+11.22%,27.11,+23.86%,23.09,-14.83%,25.52,+10.52%
501,Aortic aneurysm,Maharashtra,Male,152.53,,156.84,+2.82%,159.84,+1.92%,159.55,-0.18%,166.09,+4.10%,201.77,+21.48%,162.40,-19.51%,149.30,-8.07%,188.71,+26.40%,171.37,-9.19%,186.45,+8.80%
501,Aortic aneurysm,Maharashtra,Female,33.20,,36.28,+9.27%,37.31,+2.86%,37.11,-0.55%,36.29,-2.20%,38.81,+6.94%,33.30,-14.19%,31.03,-6.82%,38.16,+22.98%,37.15,-2.65%,41.06,+10.51%
501,Aortic aneurysm,Manipur,Male,4.20,,4.35,+3.60%,4.70,+8.07%,5.34,+13.57%,5.85,+9.61%,6.14,+4.90%,6.41,+4.50%,6.78,+5.76%,10.31,+52.06%,8.25,-20.07%,8.88,+7.64%
501,Aortic aneurysm,Manipur,Female,1.30,,1.41,+8.53%,1.53,+8.72%,1.65,+7.51%,1.73,+4.97%,1.80,+4.00%,1.90,+5.95%,2.04,+6.95%,3.02,+48.42%,2.45,-18.84%,2.64,+7.64%
501,Aortic aneurysm,Meghalaya,Male,3.01,,3.06,+1.61%,3.25,+6.03%,3.70,+13.86%,4.01,+8.39%,4.14,+3.36%,4.27,+3.17%,4.58,+7.21%,7.54,+64.68%,5.50,-27.06%,5.93,+7.84%
501,Aortic aneurysm,Meghalaya,Female,0.70,,0.74,+5.63%,0.78,+6.04%,0.89,+13.53%,0.97,+8.98%,1.02,+5.04%,1.07,+5.39%,1.16,+8.57%,1.85,+59.49%,1.41,-23.79%,1.54,+9.10%
501,Aortic aneurysm,Mizoram,Male,0.95,,0.93,-2.58%,0.99,+6.60%,1.18,+19.82%,1.24,+4.91%,1.23,-1.09%,1.22,-0.93%,1.28,+4.99%,1.79,+40.19%,1.47,-17.67%,1.56,+5.93%
501,Aortic aneurysm,Mizoram,Female,0.25,,0.27,+4.43%,0.28,+6.87%,0.34,+18.18%,0.34,+2.64%,0.34,-2.01%,0.34,-0.84%,0.37,+10.88%,0.53,+43.88%,0.42,-21.99%,0.43,+3.05%
501,Aortic aneurysm,Nagaland,Male,2.10,,2.07,-1.23%,2.14,+3.29%,2.30,+7.51%,2.42,+5.39%,2.45,+1.22%,2.46,+0.53%,2.62,+6.26%,4.12,+57.45%,3.05,-25.98%,3.21,+5.17%
501,Aortic aneurysm,Nagaland,Female,0.34,,0.36,+5.38%,0.38,+5.28%,0.39,+4.37%,0.41,+3.69%,0.42,+2.72%,0.44,+3.92%,0.47,+8.55%,0.71,+50.18%,0.56,-21.11%,0.60,+6.86%
501,Aortic aneurysm,Odisha,Male,37.58,,35.62,-5.21%,36.19,+1.59%,40.07,+10.74%,42.35,+5.68%,42.44,+0.22%,42.73,+0.67%,44.45,+4.04%,53.93,+21.31%,49.03,-9.07%,52.82,+7.71%
501,Aortic aneurysm,Odisha,Female,9.75,,9.82,+0.73%,10.31,+5.00%,11.26,+9.14%,12.01,+6.70%,12.41,+3.31%,12.93,+4.24%,13.65,+5.53%,14.84,+8.71%,15.68,+5.69%,17.18,+9.57%
501,Aortic aneurysm,Other Union Territories,Male,4.79,,4.92,+2.75%,5.32,+8.09%,5.92,+11.42%,6.43,+8.57%,6.70,+4.20%,7.00,+4.42%,8.07,+15.33%,10.40,+28.87%,8.52,-18.11%,8.92,+4.73%
501,Aortic aneurysm,Other Union Territories,Female,0.89,,1.00,+11.30%,1.11,+11.05%,1.22,+10.35%,1.31,+7.49%,1.38,+5.08%,1.47,+6.73%,1.77,+20.42%,2.35,+32.56%,1.90,-18.93%,2.01,+5.80%
501,Aortic aneurysm,Punjab,Male,46.93,,46.74,-0.40%,50.49,+8.02%,56.70,+12.31%,62.49,+10.21%,64.36,+2.99%,66.77,+3.74%,73.54,+10.14%,81.90,+11.37%,74.80,-8.67%,76.02,+1.64%
501,Aortic aneurysm,Punjab,Female,11.02,,11.89,+7.90%,13.16,+10.68%,14.70,+11.66%,16.07,+9.33%,17.06,+6.21%,18.84,+10.41%,21.33,+13.20%,23.59,+10.63%,22.64,-4.05%,23.97,+5.87%
501,Aortic aneurysm,Rajasthan,Male,117.07,,122.71,+4.82%,134.35,+9.48%,151.72,+12.93%,166.59,+9.80%,170.80,+2.53%,175.09,+2.51%,186.36,+6.44%,213.04,+14.31%,209.18,-1.81%,220.40,+5.36%
501,Aortic aneurysm,Rajasthan,Female,21.31,,23.36,+9.63%,25.40,+8.73%,27.13,+6.77%,28.45,+4.89%,28.88,+1.51%,29.64,+2.63%,31.23,+5.34%,34.41,+10.19%,34.67,+0.77%,37.47,+8.08%
501,Aortic aneurysm,Sikkim,Male,0.97,,0.98,+1.63%,1.03,+4.65%,1.09,+6.27%,1.10,+0.53%,1.04,-5.57%,0.96,-7.59%,0.94,-2.46%,1.12,+19.74%,1.17,+4.46%,1.22,+4.45%
501,Aortic aneurysm,Sikkim,Female,0.26,,0.27,+3.79%,0.28,+2.55%,0.28,+0.51%,0.27,-2.17%,0.26,-4.47%,0.25,-4.04%,0.27,+8.72%,0.36,+31.42%,0.33,-7.56%,0.35,+4.02%
501,Aortic aneurysm,Tamil Nadu,Male,181.75,,193.95,+6.71%,210.25,+8.41%,230.29,+9.53%,243.48,+5.73%,244.53,+0.43%,236.61,-3.24%,254.27,+7.46%,292.29,+14.95%,254.03,-13.09%,270.17,+6.35%
501,Aortic aneurysm,Tamil Nadu,Female,28.22,,31.32,+10.98%,33.48,+6.87%,34.90,+4.25%,35.16,+0.74%,34.28,-2.48%,32.99,-3.76%,35.01,+6.12%,38.47,+9.87%,36.34,-5.53%,40.85,+12.41%
501,Aortic aneurysm,Telangana,Male,75.96,,78.19,+2.93%,83.87,+7.27%,93.18,+11.10%,104.20,+11.83%,111.96,+7.44%,118.75,+6.07%,131.48,+10.72%,161.18,+22.59%,138.78,-13.90%,144.27,+3.96%
501,Aortic aneurysm,Telangana,Female,23.11,,24.50,+5.98%,25.70,+4.90%,27.52,+7.10%,29.82,+8.34%,30.95,+3.80%,31.71,+2.45%,32.82,+3.50%,33.93,+3.41%,37.87,+11.60%,40.02,+5.67%
501,Aortic aneurysm,Tripura,Male,5.54,,4.91,-11.28%,5.43,+10.38%,6.61,+21.82%,7.08,+7.06%,6.99,-1.18%,7.29,+4.20%,7.77,+6.68%,9.09,+16.98%,9.12,+0.28%,9.63,+5.63%
501,Aortic aneurysm,Tripura,Female,1.66,,1.43,-14.09%,1.58,+10.72%,1.95,+23.20%,2.04,+4.84%,1.98,-3.14%,2.10,+6.29%,2.25,+6.98%,2.50,+11.26%,2.65,+5.93%,2.81,+5.98%
501,Aortic aneurysm,Uttar Pradesh,Male,139.02,,133.16,-4.22%,133.29,+0.10%,139.45,+4.62%,141.70,+1.61%,135.41,-4.44%,130.90,-3.33%,132.00,+0.84%,157.05,+18.98%,148.24,-5.61%,159.76,+7.77%
501,Aortic aneurysm,Uttar Pradesh,Female,47.94,,52.08,+8.64%,53.82,+3.33%,54.44,+1.15%,55.13,+1.28%,52.93,-4.00%,52.12,-1.52%,51.96,-0.32%,51.49,-0.90%,61.94,+20.29%,67.32,+8.68%
501,Aortic aneurysm,Uttarakhand,Male,23.77,,24.66,+3.74%,27.06,+9.71%,29.93,+10.61%,32.18,+7.52%,32.39,+0.65%,32.04,-1.07%,34.77,+8.50%,40.17,+15.53%,37.80,-5.89%,39.91,+5.57%
501,Aortic aneurysm,Uttarakhand,Female,6.10,,6.78,+11.00%,7.38,+8.86%,7.90,+7.10%,8.50,+7.61%,8.65,+1.75%,8.78,+1.48%,9.22,+5.00%,9.74,+5.69%,10.36,+6.35%,11.08,+6.96%
501,Aortic aneurysm,West Bengal,Male,154.45,,158.29,+2.49%,166.60,+5.25%,180.95,+8.62%,196.21,+8.43%,204.81,+4.38%,215.90,+5.41%,246.11,+14.00%,309.82,+25.89%,258.63,-16.52%,278.33,+7.62%
501,Aortic aneurysm,West Bengal,Female,27.58,,30.11,+9.18%,32.60,+8.26%,34.21,+4.93%,35.79,+4.63%,36.02,+0.65%,37.82,+4.99%,43.65,+15.41%,52.46,+20.18%,46.40,-11.54%,50.37,+8.56%
502,Lower extremity peripheral arterial disease,Andhra Pradesh,Male,40.61,,40.90,+0.71%,43.38,+6.05%,48.48,+11.77%,52.90,+9.11%,53.20,+0.56%,53.35,+0.29%,57.87,+8.48%,69.57,+20.20%,58.92,-15.30%,60.00,+1.83%
502,Lower extremity peripheral arterial disease,Andhra Pradesh,Female,12.27,,13.41,+9.31%,14.91,+11.18%,16.15,+8.29%,17.28,+6.98%,17.90,+3.60%,18.39,+2.74%,20.28,+10.31%,21.36,+5.29%,21.70,+1.60%,22.60,+4.17%
502,Lower extremity peripheral arterial disease,Arunachal Pradesh,Male,0.38,,0.39,+2.62%,0.42,+7.94%,0.47,+12.06%,0.51,+7.81%,0.52,+1.69%,0.53,+2.08%,0.56,+7.13%,0.71,+26.33%,0.67,-5.18%,0.71,+5.66%
502,Lower extremity peripheral arterial disease,Arunachal Pradesh,Female,0.09,,0.09,+8.75%,0.10,+9.29%,0.11,+8.81%,0.12,+4.76%,0.12,+2.63%,0.13,+4.12%,0.14,+8.35%,0.17,+25.41%,0.17,-3.20%,0.18,+7.83%
502,Lower extremity peripheral arterial disease,Assam,Male,10.99,,10.58,-3.71%,10.93,+3.29%,12.02,+10.00%,12.98,+7.95%,13.45,+3.64%,13.98,+3.92%,15.12,+8.18%,19.58,+29.46%,17.52,-10.52%,18.30,+4.47%
502,Lower extremity peripheral arterial disease,Assam,Female,2.66,,2.92,+9.95%,3.26,+11.60%,3.65,+11.83%,4.00,+9.51%,4.22,+5.47%,4.36,+3.39%,4.36,+0.14%,4.64,+6.23%,5.54,+19.50%,5.95,+7.41%
502,Lower extremity peripheral arterial disease,Bihar,Male,25.83,,25.00,-3.22%,25.77,+3.07%,28.49,+10.58%,30.89,+8.41%,31.48,+1.90%,32.48,+3.18%,34.51,+6.25%,42.44,+23.00%,35.76,-15.74%,37.29,+4.26%
502,Lower extremity peripheral arterial disease,Bihar,Female,11.57,,13.25,+14.54%,14.55,+9.75%,16.01,+10.07%,17.53,+9.48%,18.63,+6.28%,19.85,+6.54%,21.07,+6.16%,21.91,+3.98%,22.59,+3.12%,23.64,+4.64%
502,Lower extremity peripheral arterial disease,Chhattisgarh,Male,8.71,,8.95,+2.67%,9.91,+10.78%,11.69,+17.93%,13.03,+11.48%,13.15,+0.97%,13.64,+3.71%,15.02,+10.08%,19.89,+32.45%,15.75,-20.85%,16.33,+3.70%
502,Lower extremity peripheral arterial disease,Chhattisgarh,Female,2.80,,3.15,+12.43%,3.56,+13.01%,4.11,+15.31%,4.64,+12.94%,5.03,+8.51%,5.48,+8.90%,5.99,+9.30%,7.85,+31.06%,6.61,-15.85%,6.92,+4.74%
502,Lower extremity peripheral arterial disease,Delhi,Male,7.08,,7.11,+0.37%,7.60,+6.93%,8.01,+5.43%,8.21,+2.50%,8.05,-2.02%,8.21,+2.08%,12.55,+52.76%,14.71,+17.22%,9.43,-35.91%,10.01,+6.20%
502,Lower extremity peripheral arterial disease,Delhi,Female,1.90,,2.07,+8.60%,2.24,+8.18%,2.38,+6.39%,2.53,+6.43%,2.55,+0.86%,2.80,+9.43%,4.31,+54.06%,4.83,+12.26%,3.52,-27.27%,3.80,+8.08%
502,Lower extremity peripheral arterial disease,Goa,Male,0.78,,0.81,+3.40%,0.87,+6.87%,0.93,+7.91%,0.98,+4.87%,0.98,+0.05%,0.97,-0.69%,1.03,+6.17%,1.28,+23.34%,1.12,-12.23%,1.13,+1.40%
502,Lower extremity peripheral arterial disease,Goa,Female,0.22,,0.24,+9.46%,0.26,+10.47%,0.28,+5.50%,0.29,+4.15%,0.30,+3.97%,0.31,+4.26%,0.33,+6.32%,0.39,+18.31%,0.38,-4.90%,0.40,+5.25%
502,Lower extremity peripheral arterial disease,Gujarat,Male,25.66,,26.48,+3.20%,28.61,+8.03%,32.00,+11.88%,34.82,+8.80%,35.58,+2.18%,37.01,+4.00%,42.85,+15.78%,64.18,+49.78%,42.43,-33.89%,44.29,+4.37%
502,Lower extremity peripheral arterial disease,Gujarat,Female,6.91,,7.49,+8.46%,8.17,+9.05%,8.84,+8.17%,9.42,+6.63%,9.68,+2.73%,10.34,+6.78%,12.05,+16.52%,17.59,+46.04%,12.33,-29.89%,13.44,+9.00%
502,Lower extremity peripheral arterial disease,Haryana,Male,16.05,,16.86,+5.08%,18.75,+11.19%,21.83,+16.44%,24.62,+12.76%,26.24,+6.57%,27.76,+5.80%,32.38,+16.67%,38.53,+18.98%,31.08,-19.34%,31.97,+2.86%
502,Lower extremity peripheral arterial disease,Haryana,Female,3.86,,4.29,+11.02%,4.58,+6.83%,4.87,+6.41%,5.16,+5.82%,5.35,+3.71%,5.68,+6.18%,6.55,+15.34%,7.52,+14.79%,6.46,-14.16%,6.91,+7.01%
502,Lower extremity peripheral arterial disease,Himachal Pradesh,Male,3.99,,3.77,-5.51%,3.88,+2.96%,4.25,+9.67%,4.86,+14.26%,5.33,+9.65%,5.70,+7.03%,6.06,+6.19%,7.53,+24.31%,7.57,+0.54%,7.97,+5.33%
502,Lower extremity peripheral arterial disease,Himachal Pradesh,Female,0.78,,0.75,-3.94%,0.75,+0.62%,0.77,+2.57%,0.84,+8.84%,0.92,+8.87%,1.00,+9.04%,1.11,+11.29%,1.47,+31.65%,1.34,-8.42%,1.42,+6.07%
502,Lower extremity peripheral arterial disease,Jammu & Kashmir and Ladakh,Male,5.96,,6.19,+3.89%,6.87,+10.87%,7.72,+12.48%,8.46,+9.61%,8.74,+3.21%,9.01,+3.10%,9.21,+2.25%,10.19,+10.62%,10.69,+4.94%,11.08,+3.60%
502,Lower extremity peripheral arterial disease,Jammu & Kashmir and Ladakh,Female,1.24,,1.31,+5.80%,1.45,+10.53%,1.58,+9.29%,1.73,+9.27%,1.86,+7.51%,2.06,+10.74%,2.34,+13.47%,3.06,+31.15%,2.54,-17.02%,2.74,+7.61%
502,Lower extremity peripheral arterial disease,Jharkhand,Male,6.59,,6.95,+5.38%,7.04,+1.38%,8.84,+25.48%,10.19,+15.28%,10.77,+5.75%,11.35,+5.33%,12.53,+10.43%,16.34,+30.35%,12.90,-21.03%,13.66,+5.90%
502,Lower extremity peripheral arterial disease,Jharkhand,Female,2.54,,2.55,+0.67%,2.94,+15.20%,3.35,+13.78%,3.77,+12.74%,4.04,+7.03%,4.22,+4.50%,4.44,+5.26%,4.75,+6.79%,5.20,+9.55%,5.63,+8.29%
502,Lower extremity peripheral arterial disease,Karnataka,Male,28.55,,28.84,+1.02%,30.93,+7.24%,34.25,+10.73%,36.77,+7.34%,37.24,+1.28%,37.66,+1.12%,44.10,+17.10%,53.84,+22.09%,42.87,-20.37%,44.05,+2.75%
502,Lower extremity peripheral arterial disease,Karnataka,Female,8.49,,9.55,+12.46%,10.63,+11.32%,11.40,+7.27%,11.71,+2.71%,11.85,+1.22%,11.97,+1.02%,13.19,+10.14%,16.07,+21.83%,14.01,-12.82%,14.74,+5.26%
502,Lower extremity peripheral arterial disease,Kerala,Male,30.80,,31.25,+1.44%,32.83,+5.08%,36.20,+10.25%,39.08,+7.97%,38.70,-0.98%,37.36,-3.48%,34.54,-7.53%,40.44,+17.06%,40.76,+0.79%,41.57,+2.00%
502,Lower extremity peripheral arterial disease,Kerala,Female,7.91,,7.84,-0.91%,8.49,+8.29%,9.31,+9.69%,10.05,+7.96%,10.14,+0.83%,9.97,-1.62%,9.32,-6.50%,10.02,+7.43%,11.96,+19.40%,12.89,+7.79%
502,Lower extremity peripheral arterial disease,Madhya Pradesh,Male,22.36,,22.39,+0.13%,23.60,+5.40%,25.94,+9.94%,27.67,+6.67%,27.78,+0.38%,28.46,+2.47%,31.28,+9.90%,38.48,+23.03%,33.12,-13.94%,35.19,+6.25%
502,Lower extremity peripheral arterial disease,Madhya Pradesh,Female,5.83,,6.25,+7.18%,6.63,+6.05%,7.14,+7.62%,7.69,+7.81%,7.99,+3.91%,8.46,+5.83%,9.45,+11.76%,11.64,+23.14%,9.83,-15.55%,10.72,+9.00%
502,Lower extremity peripheral arterial disease,Maharashtra,Male,45.75,,47.85,+4.58%,49.07,+2.56%,49.05,-0.03%,51.86,+5.73%,64.14,+23.67%,52.02,-18.89%,49.45,-4.94%,62.92,+27.23%,55.67,-11.52%,59.26,+6.45%
502,Lower extremity peripheral arterial disease,Maharashtra,Female,13.16,,14.69,+11.58%,15.34,+4.48%,15.70,+2.34%,16.15,+2.87%,17.84,+10.44%,15.44,-13.45%,14.58,-5.58%,18.26,+25.27%,17.21,-5.74%,18.74,+8.85%
502,Lower extremity peripheral arterial disease,Manipur,Male,1.62,,1.68,+3.79%,1.83,+8.55%,2.09,+14.37%,2.29,+9.26%,2.38,+3.95%,2.46,+3.70%,2.60,+5.73%,3.84,+47.35%,3.08,-19.66%,3.26,+5.82%
502,Lower extremity peripheral arterial disease,Manipur,Female,0.37,,0.41,+10.54%,0.46,+11.18%,0.50,+10.18%,0.54,+7.14%,0.57,+5.39%,0.61,+7.18%,0.66,+8.25%,0.98,+48.47%,0.80,-18.15%,0.85,+6.66%
502,Lower extremity peripheral arterial disease,Meghalaya,Male,1.11,,1.13,+1.18%,1.19,+6.05%,1.37,+15.14%,1.51,+9.49%,1.55,+3.13%,1.59,+2.70%,1.70,+6.66%,2.76,+62.23%,2.03,-26.52%,2.12,+4.82%
502,Lower extremity peripheral arterial disease,Meghalaya,Female,0.20,,0.22,+6.46%,0.23,+7.31%,0.27,+15.08%,0.29,+10.05%,0.31,+5.94%,0.33,+6.74%,0.37,+10.13%,0.58,+58.14%,0.44,-23.34%,0.48,+8.01%
502,Lower extremity peripheral arterial disease,Mizoram,Male,0.38,,0.37,-3.23%,0.39,+6.43%,0.48,+22.28%,0.51,+5.63%,0.50,-1.54%,0.50,-1.21%,0.52,+5.06%,0.72,+37.83%,0.60,-16.27%,0.61,+2.35%
502,Lower extremity peripheral arterial disease,Mizoram,Female,0.08,,0.08,+5.38%,0.09,+8.84%,0.11,+20.89%,0.12,+3.90%,0.11,-1.52%,0.11,-0.49%,0.13,+10.43%,0.18,+41.41%,0.14,-20.98%,0.14,+1.90%
502,Lower extremity peripheral arterial disease,Nagaland,Male,0.48,,0.47,-2.68%,0.48,+2.60%,0.52,+7.28%,0.54,+4.64%,0.54,-0.20%,0.54,-0.33%,0.57,+5.59%,0.87,+53.19%,0.65,-25.32%,0.67,+3.54%
502,Lower extremity peripheral arterial disease,Nagaland,Female,0.09,,0.10,+6.98%,0.11,+7.30%,0.12,+6.67%,0.12,+5.17%,0.13,+3.51%,0.13,+4.56%,0.14,+8.76%,0.21,+47.68%,0.17,-20.12%,0.18,+5.47%
