REI ID,REI Name,Year,State,Sex,20-29,30-39,40-49,50-59,60-69
119,Diet low in fiber,2022,Tripura,Male,0.0,18.01,39.8,16.67,25.53
119,Diet low in fiber,2022,Uttar Pradesh,Female,0.0,12.78,31.4,22.65,33.16
119,Diet low in fiber,2022,Uttar Pradesh,Male,0.0,11.18,33.04,25.87,29.92
119,Diet low in fiber,2022,Uttarakhand,Female,0.0,12.72,36.6,18.5,32.17
119,Diet low in fiber,2022,Uttarakhand,Male,0.0,15.52,52.89,11.8,19.79
119,Diet low in fiber,2022,West Bengal,Female,0.0,9.43,25.31,22.81,42.45
119,Diet low in fiber,2022,West Bengal,Male,0.0,11.77,30.86,18.88,38.49
119,Diet low in fiber,2023,Andhra Pradesh,Female,0.0,8.38,31.79,19.61,40.21
119,Diet low in fiber,2023,Andhra Pradesh,Male,0.0,14.79,45.7,15.27,24.24
119,Diet low in fiber,2023,Arunachal Pradesh,Female,0.0,20.51,42.7,14.24,22.56
119,Diet low in fiber,2023,Arunachal Pradesh,Male,0.0,22.86,46.53,13.55,17.07
119,Diet low in fiber,2023,Assam,Female,0.0,12.61,31.55,22.28,33.56
119,Diet low in fiber,2023,Assam,Male,0.0,10.99,32.8,22.35,33.86
119,Diet low in fiber,2023,Bihar,Female,0.0,10.41,24.84,20.86,43.88
119,Diet low in fiber,2023,Bihar,Male,0.0,12.15,34.63,16.86,36.36
119,Diet low in fiber,2023,Chhattisgarh,Female,0.0,14.18,29.91,22.75,33.17
119,Diet low in fiber,2023,Chhattisgarh,Male,0.0,16.95,37.7,19.38,25.96
119,Diet low in fiber,2023,Delhi,Female,0.0,16.99,35.24,13.95,33.82
119,Diet low in fiber,2023,Delhi,Male,0.0,17.48,45.72,13.45,23.36
119,Diet low in fiber,2023,Goa,Female,0.0,13.58,35.66,16.29,34.48
119,Diet low in fiber,2023,Goa,Male,0.0,20.81,46.78,12.53,19.89
119,Diet low in fiber,2023,Gujarat,Female,0.0,6.95,24.58,27.1,41.36
119,Diet low in fiber,2023,Gujarat,Male,0.0,9.39,30.84,24.47,35.29
119,Diet low in fiber,2023,Haryana,Female,0.0,13.32,25.47,16.25,44.97
119,Diet low in fiber,2023,Haryana,Male,0.0,16.83,39.08,17.76,26.32
119,Diet low in fiber,2023,Himachal Pradesh,Female,0.0,10.22,34.59,19.95,35.24
119,Diet low in fiber,2023,Himachal Pradesh,Male,0.0,12.12,46.04,12.66,29.17
119,Diet low in fiber,2023,Jharkhand,Female,0.0,8.9,26.06,21.84,43.19
119,Diet low in fiber,2023,Jharkhand,Male,0.0,13.62,28.48,19.54,38.36
119,Diet low in fiber,2023,Karnataka,Female,0.0,11.72,31.15,20.26,36.88
119,Diet low in fiber,2023,Karnataka,Male,0.0,17.2,43.65,14.78,24.38
119,Diet low in fiber,2023,Kerala,Female,0.0,7.37,20.91,21.31,50.41
119,Diet low in fiber,2023,Kerala,Male,0.0,8.63,28.46,19.88,43.03
119,Diet low in fiber,2023,Madhya Pradesh,Female,0.0,12.83,30.9,19.8,36.46
119,Diet low in fiber,2023,Madhya Pradesh,Male,0.0,16.18,39.32,18.07,26.43
119,Diet low in fiber,2023,Maharashtra,Female,0.0,10.86,28.07,20.75,40.33
119,Diet low in fiber,2023,Maharashtra,Male,0.0,14.62,31.97,23.52,29.89
119,Diet low in fiber,2023,Manipur,Female,0.0,13.08,32.89,19.12,34.9
119,Diet low in fiber,2023,Manipur,Male,0.0,15.95,36.57,17.74,29.73
119,Diet low in fiber,2023,Meghalaya,Female,0.0,18.97,36.73,15.69,28.62
119,Diet low in fiber,2023,Meghalaya,Male,0.0,23.99,40.1,13.9,22.01
119,Diet low in fiber,2023,Mizoram,Female,0.0,17.19,36.56,16.15,30.1
119,Diet low in fiber,2023,Mizoram,Male,0.0,19.11,40.18,16.27,24.44
119,Diet low in fiber,2023,Nagaland,Female,0.0,18.5,40.93,14.0,26.57
119,Diet low in fiber,2023,Nagaland,Male,0.0,22.22,43.55,13.86,20.36
119,Diet low in fiber,2023,Odisha,Female,0.0,10.92,29.31,21.31,38.46
119,Diet low in fiber,2023,Odisha,Male,0.0,11.94,34.19,20.15,33.72
119,Diet low in fiber,2023,Punjab,Female,0.0,14.23,29.89,18.04,37.84
119,Diet low in fiber,2023,Punjab,Male,0.0,20.29,44.25,13.51,21.95
119,Diet low in fiber,2023,Rajasthan,Female,0.0,12.67,30.95,21.92,34.46
119,Diet low in fiber,2023,Rajasthan,Male,0.0,13.58,39.91,21.4,25.11
119,Diet low in fiber,2023,Sikkim,Female,0.0,20.85,39.25,12.95,26.96
119,Diet low in fiber,2023,Sikkim,Male,0.0,22.72,40.8,13.71,22.77
119,Diet low in fiber,2023,Tamil Nadu,Female,0.0,9.04,30.46,19.93,40.56
119,Diet low in fiber,2023,Tamil Nadu,Male,0.0,12.15,39.21,19.35,29.29
119,Diet low in fiber,2023,Telangana,Female,0.0,10.62,36.81,16.64,35.93
119,Diet low in fiber,2023,Telangana,Male,0.0,19.15,50.75,11.16,18.93
119,Diet low in fiber,2023,Tripura,Female,0.0,15.03,35.59,16.84,32.54
119,Diet low in fiber,2023,Tripura,Male,0.0,17.83,39.82,17.11,25.24
119,Diet low in fiber,2023,Uttar Pradesh,Female,0.0,12.74,31.42,22.68,33.17
119,Diet low in fiber,2023,Uttar Pradesh,Male,0.0,11.38,33.38,25.73,29.5
119,Diet low in fiber,2023,Uttarakhand,Female,0.0,12.5,36.38,18.61,32.52
119,Diet low in fiber,2023,Uttarakhand,Male,0.0,15.87,52.44,12.01,19.67
119,Diet low in fiber,2023,West Bengal,Female,0.0,9.36,25.09,22.89,42.67
119,Diet low in fiber,2023,West Bengal,Male,0.0,11.93,30.86,18.92,38.29
121,Diet low in seafood omega-3 fatty acids,2013,Andhra Pradesh,Female,0.0,5.73,28.8,21.11,44.36
121,Diet low in seafood omega-3 fatty acids,2013,Andhra Pradesh,Male,0.0,10.3,39.31,19.39,31.01
121,Diet low in seafood omega-3 fatty acids,2013,Arunachal Pradesh,Female,0.0,14.22,35.96,17.57,32.25
121,Diet low in seafood omega-3 fatty acids,2013,Arunachal Pradesh,Male,0.0,16.75,44.14,17.6,21.51
121,Diet low in seafood omega-3 fatty acids,2013,Assam,Female,0.0,10.95,32.85,21.21,34.99
121,Diet low in seafood omega-3 fatty acids,2013,Assam,Male,0.0,11.09,36.62,20.86,31.42
121,Diet low in seafood omega-3 fatty acids,2013,Bihar,Female,0.0,8.91,23.14,20.33,47.62
121,Diet low in seafood omega-3 fatty acids,2013,Bihar,Male,0.0,10.9,29.06,19.28,40.76
121,Diet low in seafood omega-3 fatty acids,2013,Chhattisgarh,Female,0.0,13.27,31.61,19.24,35.88
121,Diet low in seafood omega-3 fatty acids,2013,Chhattisgarh,Male,0.0,14.75,39.69,20.36,25.19
121,Diet low in seafood omega-3 fatty acids,2013,Delhi,Female,0.0,11.23,30.27,19.91,38.59
121,Diet low in seafood omega-3 fatty acids,2013,Delhi,Male,0.0,12.75,40.37,18.11,28.76
121,Diet low in seafood omega-3 fatty acids,2013,Goa,Female,0.0,10.25,27.66,20.12,41.98
121,Diet low in seafood omega-3 fatty acids,2013,Goa,Male,0.0,12.3,40.04,19.49,28.17
121,Diet low in seafood omega-3 fatty acids,2013,Gujarat,Female,0.0,7.79,28.65,23.87,39.69
121,Diet low in seafood omega-3 fatty acids,2013,Gujarat,Male,0.0,12.03,39.14,21.92,26.92
121,Diet low in seafood omega-3 fatty acids,2013,Haryana,Female,0.0,9.47,25.86,18.62,46.04
121,Diet low in seafood omega-3 fatty acids,2013,Haryana,Male,0.0,13.17,42.42,17.4,27.02
121,Diet low in seafood omega-3 fatty acids,2013,Himachal Pradesh,Female,0.0,8.64,30.48,21.18,39.7
121,Diet low in seafood omega-3 fatty acids,2013,Himachal Pradesh,Male,0.0,9.6,37.07,20.5,32.82
121,Diet low in seafood omega-3 fatty acids,2013,Jharkhand,Female,0.0,8.06,27.05,21.56,43.33
121,Diet low in seafood omega-3 fatty acids,2013,Jharkhand,Male,0.0,10.54,29.38,21.84,38.25
121,Diet low in seafood omega-3 fatty acids,2013,Karnataka,Female,0.0,7.46,28.81,22.31,41.42
121,Diet low in seafood omega-3 fatty acids,2013,Karnataka,Male,0.0,13.05,39.81,18.9,28.23
121,Diet low in seafood omega-3 fatty acids,2013,Kerala,Female,0.0,7.52,23.32,21.97,47.19
121,Diet low in seafood omega-3 fatty acids,2013,Kerala,Male,0.0,7.82,30.43,24.14,37.61
121,Diet low in seafood omega-3 fatty acids,2013,Madhya Pradesh,Female,0.0,8.93,27.4,18.58,45.09
121,Diet low in seafood omega-3 fatty acids,2013,Madhya Pradesh,Male,0.0,13.8,40.09,18.59,27.51
121,Diet low in seafood omega-3 fatty acids,2013,Maharashtra,Female,0.0,9.05,29.09,17.88,43.97
121,Diet low in seafood omega-3 fatty acids,2013,Maharashtra,Male,0.0,11.93,34.77,20.9,32.4
121,Diet low in seafood omega-3 fatty acids,2013,Manipur,Female,0.0,9.46,30.89,21.55,38.1
121,Diet low in seafood omega-3 fatty acids,2013,Manipur,Male,0.0,12.09,33.93,21.05,32.93
121,Diet low in seafood omega-3 fatty acids,2013,Meghalaya,Female,0.0,12.98,34.55,18.9,33.57
121,Diet low in seafood omega-3 fatty acids,2013,Meghalaya,Male,0.0,15.59,38.58,18.48,27.34
121,Diet low in seafood omega-3 fatty acids,2013,Mizoram,Female,0.0,9.92,28.84,23.19,38.06
121,Diet low in seafood omega-3 fatty acids,2013,Mizoram,Male,0.0,11.87,35.44,23.54,29.15
121,Diet low in seafood omega-3 fatty acids,2013,Nagaland,Female,0.0,11.35,31.45,20.34,36.86
121,Diet low in seafood omega-3 fatty acids,2013,Nagaland,Male,0.0,14.81,37.85,20.4,26.93
121,Diet low in seafood omega-3 fatty acids,2013,Odisha,Female,0.0,9.92,31.22,18.83,40.03
121,Diet low in seafood omega-3 fatty acids,2013,Odisha,Male,0.0,10.06,35.32,20.96,33.66
121,Diet low in seafood omega-3 fatty acids,2013,Punjab,Female,0.0,11.37,30.75,19.75,38.13
121,Diet low in seafood omega-3 fatty acids,2013,Punjab,Male,0.0,16.19,43.08,15.46,25.27
121,Diet low in seafood omega-3 fatty acids,2013,Rajasthan,Female,0.0,9.35,28.81,19.91,41.93
121,Diet low in seafood omega-3 fatty acids,2013,Rajasthan,Male,0.0,13.48,40.52,20.41,25.59
121,Diet low in seafood omega-3 fatty acids,2013,Sikkim,Female,0.0,14.66,38.64,15.98,30.73
121,Diet low in seafood omega-3 fatty acids,2013,Sikkim,Male,0.0,16.68,39.47,17.54,26.31
121,Diet low in seafood omega-3 fatty acids,2013,Tamil Nadu,Female,0.0,6.32,28.64,20.95,44.1
121,Diet low in seafood omega-3 fatty acids,2013,Tamil Nadu,Male,0.0,11.66,37.75,20.86,29.73
121,Diet low in seafood omega-3 fatty acids,2013,Telangana,Female,0.0,7.18,29.5,19.41,43.91
121,Diet low in seafood omega-3 fatty acids,2013,Telangana,Male,0.0,13.76,41.89,15.59,28.76
121,Diet low in seafood omega-3 fatty acids,2013,Tripura,Female,0.0,11.16,33.91,17.79,37.14
121,Diet low in seafood omega-3 fatty acids,2013,Tripura,Male,0.0,13.8,37.36,21.0,27.84
121,Diet low in seafood omega-3 fatty acids,2013,Uttar Pradesh,Female,0.0,10.19,29.09,21.17,39.56
121,Diet low in seafood omega-3 fatty acids,2013,Uttar Pradesh,Male,0.0,10.21,35.3,21.57,32.91
121,Diet low in seafood omega-3 fatty acids,2013,Uttarakhand,Female,0.0,8.72,29.64,24.11,37.52
121,Diet low in seafood omega-3 fatty acids,2013,Uttarakhand,Male,0.0,10.1,42.87,19.41,27.62
121,Diet low in seafood omega-3 fatty acids,2013,West Bengal,Female,0.0,7.91,26.98,19.5,45.61
121,Diet low in seafood omega-3 fatty acids,2013,West Bengal,Male,0.0,9.65,33.91,21.9,34.54
121,Diet low in seafood omega-3 fatty acids,2014,Andhra Pradesh,Female,0.0,5.83,28.99,21.28,43.9
121,Diet low in seafood omega-3 fatty acids,2014,Andhra Pradesh,Male,0.0,10.3,39.86,19.54,30.3
121,Diet low in seafood omega-3 fatty acids,2014,Arunachal Pradesh,Female,0.0,14.53,37.05,17.89,30.53
121,Diet low in seafood omega-3 fatty acids,2014,Arunachal Pradesh,Male,0.0,16.95,44.39,17.86,20.81
121,Diet low in seafood omega-3 fatty acids,2014,Assam,Female,0.0,10.75,32.33,22.6,34.33
121,Diet low in seafood omega-3 fatty acids,2014,Assam,Male,0.0,10.63,36.39,22.06,30.92
121,Diet low in seafood omega-3 fatty acids,2014,Bihar,Female,0.0,8.83,23.33,20.32,47.53
121,Diet low in seafood omega-3 fatty acids,2014,Bihar,Male,0.0,11.12,29.81,19.64,39.42
121,Diet low in seafood omega-3 fatty acids,2014,Chhattisgarh,Female,0.0,12.93,32.28,20.61,34.18
121,Diet low in seafood omega-3 fatty acids,2014,Chhattisgarh,Male,0.0,14.87,39.75,20.69,24.69
121,Diet low in seafood omega-3 fatty acids,2014,Delhi,Female,0.0,10.8,30.41,20.14,38.65
121,Diet low in seafood omega-3 fatty acids,2014,Delhi,Male,0.0,12.04,40.56,18.25,29.15
121,Diet low in seafood omega-3 fatty acids,2014,Goa,Female,0.0,9.98,28.05,20.53,41.44
121,Diet low in seafood omega-3 fatty acids,2014,Goa,Male,0.0,12.4,40.27,19.54,27.8
121,Diet low in seafood omega-3 fatty acids,2014,Gujarat,Female,0.0,7.6,28.78,25.0,38.62
121,Diet low in seafood omega-3 fatty acids,2014,Gujarat,Male,0.0,11.5,38.04,23.01,27.44
121,Diet low in seafood omega-3 fatty acids,2014,Haryana,Female,0.0,8.91,25.05,19.59,46.45
121,Diet low in seafood omega-3 fatty acids,2014,Haryana,Male,0.0,13.09,41.68,17.88,27.34
121,Diet low in seafood omega-3 fatty acids,2014,Himachal Pradesh,Female,0.0,8.57,30.84,21.57,39.02
121,Diet low in seafood omega-3 fatty acids,2014,Himachal Pradesh,Male,0.0,9.39,36.87,20.39,33.35
121,Diet low in seafood omega-3 fatty acids,2014,Jharkhand,Female,0.0,7.72,26.46,22.52,43.3
121,Diet low in seafood omega-3 fatty acids,2014,Jharkhand,Male,0.0,10.86,30.11,21.29,37.74
121,Diet low in seafood omega-3 fatty acids,2014,Karnataka,Female,0.0,7.47,28.68,23.23,40.62
121,Diet low in seafood omega-3 fatty acids,2014,Karnataka,Male,0.0,12.86,39.59,19.37,28.18
121,Diet low in seafood omega-3 fatty acids,2014,Kerala,Female,0.0,7.31,23.28,22.51,46.9
121,Diet low in seafood omega-3 fatty acids,2014,Kerala,Male,0.0,7.55,30.6,24.43,37.42
121,Diet low in seafood omega-3 fatty acids,2014,Madhya Pradesh,Female,0.0,8.98,28.26,19.47,43.28
121,Diet low in seafood omega-3 fatty acids,2014,Madhya Pradesh,Male,0.0,13.56,40.63,18.8,27.01
121,Diet low in seafood omega-3 fatty acids,2014,Maharashtra,Female,0.0,8.72,27.6,19.19,44.49
121,Diet low in seafood omega-3 fatty acids,2014,Maharashtra,Male,0.0,10.78,33.16,21.81,34.24
121,Diet low in seafood omega-3 fatty acids,2014,Manipur,Female,0.0,9.68,31.45,21.97,36.91
121,Diet low in seafood omega-3 fatty acids,2014,Manipur,Male,0.0,12.16,34.1,21.41,32.33
121,Diet low in seafood omega-3 fatty acids,2014,Meghalaya,Female,0.0,12.97,35.34,19.35,32.34
121,Diet low in seafood omega-3 fatty acids,2014,Meghalaya,Male,0.0,15.8,38.67,18.87,26.66
121,Diet low in seafood omega-3 fatty acids,2014,Mizoram,Female,0.0,10.06,29.33,23.51,37.1
121,Diet low in seafood omega-3 fatty acids,2014,Mizoram,Male,0.0,12.06,35.55,23.63,28.76
121,Diet low in seafood omega-3 fatty acids,2014,Nagaland,Female,0.0,11.79,32.72,20.29,35.2
121,Diet low in seafood omega-3 fatty acids,2014,Nagaland,Male,0.0,15.08,38.56,20.32,26.04
121,Diet low in seafood omega-3 fatty acids,2014,Odisha,Female,0.0,9.82,30.49,20.0,39.69
121,Diet low in seafood omega-3 fatty acids,2014,Odisha,Male,0.0,10.24,34.73,21.91,33.13
121,Diet low in seafood omega-3 fatty acids,2014,Punjab,Female,0.0,10.91,30.71,20.47,37.91
121,Diet low in seafood omega-3 fatty acids,2014,Punjab,Male,0.0,16.23,42.79,15.96,25.02
121,Diet low in seafood omega-3 fatty acids,2014,Rajasthan,Female,0.0,9.24,29.02,20.44,41.31
121,Diet low in seafood omega-3 fatty acids,2014,Rajasthan,Male,0.0,12.74,40.63,21.09,25.54
121,Diet low in seafood omega-3 fatty acids,2014,Sikkim,Female,0.0,14.53,37.76,16.81,30.9
121,Diet low in seafood omega-3 fatty acids,2014,Sikkim,Male,0.0,16.28,38.63,18.28,26.81
121,Diet low in seafood omega-3 fatty acids,2014,Tamil Nadu,Female,0.0,6.18,27.84,21.93,44.04
121,Diet low in seafood omega-3 fatty acids,2014,Tamil Nadu,Male,0.0,11.07,37.1,21.42,30.41
121,Diet low in seafood omega-3 fatty acids,2014,Telangana,Female,0.0,7.53,30.33,19.52,42.62
121,Diet low in seafood omega-3 fatty acids,2014,Telangana,Male,0.0,13.9,42.21,15.58,28.31
121,Diet low in seafood omega-3 fatty acids,2014,Tripura,Female,0.0,10.87,34.32,18.49,36.32
121,Diet low in seafood omega-3 fatty acids,2014,Tripura,Male,0.0,13.73,37.34,21.35,27.58
121,Diet low in seafood omega-3 fatty acids,2014,Uttar Pradesh,Female,0.0,10.09,29.36,22.28,38.26
121,Diet low in seafood omega-3 fatty acids,2014,Uttar Pradesh,Male,0.0,9.29,35.66,23.91,31.14
121,Diet low in seafood omega-3 fatty acids,2014,Uttarakhand,Female,0.0,8.73,30.41,24.16,36.7
121,Diet low in seafood omega-3 fatty acids,2014,Uttarakhand,Male,0.0,10.21,43.39,19.24,27.16
121,Diet low in seafood omega-3 fatty acids,2014,West Bengal,Female,0.0,7.59,25.98,20.69,45.74
121,Diet low in seafood omega-3 fatty acids,2014,West Bengal,Male,0.0,9.13,32.86,22.74,35.27
121,Diet low in seafood omega-3 fatty acids,2015,Andhra Pradesh,Female,0.0,5.57,28.35,21.87,44.21
121,Diet low in seafood omega-3 fatty acids,2015,Andhra Pradesh,Male,0.0,10.41,40.64,19.31,29.64
121,Diet low in seafood omega-3 fatty acids,2015,Arunachal Pradesh,Female,0.0,14.63,37.72,18.25,29.39
121,Diet low in seafood omega-3 fatty acids,2015,Arunachal Pradesh,Male,0.0,16.83,44.15,18.37,20.65
121,Diet low in seafood omega-3 fatty acids,2015,Assam,Female,0.0,10.17,31.37,24.02,34.44
121,Diet low in seafood omega-3 fatty acids,2015,Assam,Male,0.0,9.35,35.15,23.65,31.85
121,Diet low in seafood omega-3 fatty acids,2015,Bihar,Female,0.0,8.38,22.94,20.83,47.86
121,Diet low in seafood omega-3 fatty acids,2015,Bihar,Male,0.0,10.65,30.09,19.72,39.55
121,Diet low in seafood omega-3 fatty acids,2015,Chhattisgarh,Female,0.0,12.27,32.69,22.03,33.01
121,Diet low in seafood omega-3 fatty acids,2015,Chhattisgarh,Male,0.0,14.12,38.65,21.75,25.47
121,Diet low in seafood omega-3 fatty acids,2015,Delhi,Female,0.0,10.68,30.23,20.3,38.8
121,Diet low in seafood omega-3 fatty acids,2015,Delhi,Male,0.0,11.42,39.86,18.93,29.8
121,Diet low in seafood omega-3 fatty acids,2015,Goa,Female,0.0,9.49,28.07,21.02,41.42
121,Diet low in seafood omega-3 fatty acids,2015,Goa,Male,0.0,12.17,39.67,19.77,28.38
121,Diet low in seafood omega-3 fatty acids,2015,Gujarat,Female,0.0,7.33,26.37,27.31,38.99
121,Diet low in seafood omega-3 fatty acids,2015,Gujarat,Male,0.0,10.76,36.6,23.77,28.88
121,Diet low in seafood omega-3 fatty acids,2015,Haryana,Female,0.0,8.67,23.97,20.8,46.56
121,Diet low in seafood omega-3 fatty acids,2015,Haryana,Male,0.0,12.69,39.87,18.83,28.61
121,Diet low in seafood omega-3 fatty acids,2015,Himachal Pradesh,Female,0.0,7.87,31.36,23.14,37.63
121,Diet low in seafood omega-3 fatty acids,2015,Himachal Pradesh,Male,0.0,8.68,36.19,20.37,34.76
121,Diet low in seafood omega-3 fatty acids,2015,Jharkhand,Female,0.0,7.41,25.81,23.73,43.05
121,Diet low in seafood omega-3 fatty acids,2015,Jharkhand,Male,0.0,10.52,29.84,21.5,38.13
121,Diet low in seafood omega-3 fatty acids,2015,Karnataka,Female,0.0,7.31,28.34,23.93,40.42
121,Diet low in seafood omega-3 fatty acids,2015,Karnataka,Male,0.0,12.24,39.22,19.75,28.78
121,Diet low in seafood omega-3 fatty acids,2015,Kerala,Female,0.0,6.77,22.87,23.12,47.25
121,Diet low in seafood omega-3 fatty acids,2015,Kerala,Male,0.0,6.86,29.55,24.62,38.97
121,Diet low in seafood omega-3 fatty acids,2015,Madhya Pradesh,Female,0.0,8.92,28.61,20.68,41.79
121,Diet low in seafood omega-3 fatty acids,2015,Madhya Pradesh,Male,0.0,13.34,40.02,19.1,27.53
121,Diet low in seafood omega-3 fatty acids,2015,Maharashtra,Female,0.0,8.55,27.7,20.82,42.93
121,Diet low in seafood omega-3 fatty acids,2015,Maharashtra,Male,0.0,10.0,31.68,23.36,34.96
121,Diet low in seafood omega-3 fatty acids,2015,Manipur,Female,0.0,9.68,31.5,22.46,36.37
121,Diet low in seafood omega-3 fatty acids,2015,Manipur,Male,0.0,11.94,33.65,21.95,32.46
121,Diet low in seafood omega-3 fatty acids,2015,Meghalaya,Female,0.0,12.82,35.55,19.92,31.7
121,Diet low in seafood omega-3 fatty acids,2015,Meghalaya,Male,0.0,15.61,38.3,19.42,26.67
121,Diet low in seafood omega-3 fatty acids,2015,Mizoram,Female,0.0,10.07,29.51,23.86,36.56
121,Diet low in seafood omega-3 fatty acids,2015,Mizoram,Male,0.0,11.86,35.22,24.02,28.9
121,Diet low in seafood omega-3 fatty acids,2015,Nagaland,Female,0.0,11.93,33.36,20.22,34.49
121,Diet low in seafood omega-3 fatty acids,2015,Nagaland,Male,0.0,14.85,38.68,20.58,25.89
121,Diet low in seafood omega-3 fatty acids,2015,Odisha,Female,0.0,9.39,30.1,21.26,39.26
121,Diet low in seafood omega-3 fatty acids,2015,Odisha,Male,0.0,9.39,33.87,22.75,33.99
121,Diet low in seafood omega-3 fatty acids,2015,Punjab,Female,0.0,10.41,30.14,21.19,38.27
121,Diet low in seafood omega-3 fatty acids,2015,Punjab,Male,0.0,15.47,41.45,16.92,26.16
121,Diet low in seafood omega-3 fatty acids,2015,Rajasthan,Female,0.0,8.97,28.56,21.53,40.95
121,Diet low in seafood omega-3 fatty acids,2015,Rajasthan,Male,0.0,12.07,39.78,22.09,26.06
121,Diet low in seafood omega-3 fatty acids,2015,Sikkim,Female,0.0,14.2,36.57,17.69,31.54
121,Diet low in seafood omega-3 fatty acids,2015,Sikkim,Male,0.0,15.4,37.05,19.39,28.15
121,Diet low in seafood omega-3 fatty acids,2015,Tamil Nadu,Female,0.0,6.13,27.26,22.71,43.9
121,Diet low in seafood omega-3 fatty acids,2015,Tamil Nadu,Male,0.0,10.22,36.57,22.0,31.21
121,Diet low in seafood omega-3 fatty acids,2015,Telangana,Female,0.0,7.74,31.07,19.65,41.54
121,Diet low in seafood omega-3 fatty acids,2015,Telangana,Male,0.0,14.15,42.63,15.51,27.71
121,Diet low in seafood omega-3 fatty acids,2015,Tripura,Female,0.0,10.82,34.28,19.03,35.87
121,Diet low in seafood omega-3 fatty acids,2015,Tripura,Male,0.0,13.23,36.84,21.93,28.0
121,Diet low in seafood omega-3 fatty acids,2015,Uttar Pradesh,Female,0.0,9.76,29.26,23.86,37.12
121,Diet low in seafood omega-3 fatty acids,2015,Uttar Pradesh,Male,0.0,8.48,35.22,25.23,31.06
121,Diet low in seafood omega-3 fatty acids,2015,Uttarakhand,Female,0.0,8.01,30.17,25.08,36.74
121,Diet low in seafood omega-3 fatty acids,2015,Uttarakhand,Male,0.0,9.76,43.43,19.03,27.78
121,Diet low in seafood omega-3 fatty acids,2015,West Bengal,Female,0.0,7.27,25.37,21.83,45.52
121,Diet low in seafood omega-3 fatty acids,2015,West Bengal,Male,0.0,9.02,31.86,23.07,36.05
121,Diet low in seafood omega-3 fatty acids,2016,Andhra Pradesh,Female,0.0,5.3,27.44,22.15,45.11
121,Diet low in seafood omega-3 fatty acids,2016,Andhra Pradesh,Male,0.0,10.38,39.57,19.33,30.71
121,Diet low in seafood omega-3 fatty acids,2016,Arunachal Pradesh,Female,0.0,14.7,37.92,18.34,29.05
121,Diet low in seafood omega-3 fatty acids,2016,Arunachal Pradesh,Male,0.0,16.42,43.34,18.74,21.51
121,Diet low in seafood omega-3 fatty acids,2016,Assam,Female,0.0,9.73,29.17,25.34,35.77
121,Diet low in seafood omega-3 fatty acids,2016,Assam,Male,0.0,8.25,32.72,24.46,34.57
121,Diet low in seafood omega-3 fatty acids,2016,Bihar,Female,0.0,7.88,22.0,21.46,48.66
121,Diet low in seafood omega-3 fatty acids,2016,Bihar,Male,0.0,9.68,29.62,19.37,41.33
121,Diet low in seafood omega-3 fatty acids,2016,Chhattisgarh,Female,0.0,11.79,32.16,23.07,32.98
121,Diet low in seafood omega-3 fatty acids,2016,Chhattisgarh,Male,0.0,13.2,36.98,22.48,27.34
121,Diet low in seafood omega-3 fatty acids,2016,Delhi,Female,0.0,10.34,29.69,20.31,39.65
121,Diet low in seafood omega-3 fatty acids,2016,Delhi,Male,0.0,10.77,38.76,19.31,31.16
121,Diet low in seafood omega-3 fatty acids,2016,Goa,Female,0.0,8.86,27.64,21.29,42.21
121,Diet low in seafood omega-3 fatty acids,2016,Goa,Male,0.0,11.78,38.68,19.79,29.76
121,Diet low in seafood omega-3 fatty acids,2016,Gujarat,Female,0.0,7.26,23.45,28.93,40.36
121,Diet low in seafood omega-3 fatty acids,2016,Gujarat,Male,0.0,9.82,34.52,24.2,31.46
121,Diet low in seafood omega-3 fatty acids,2016,Haryana,Female,0.0,8.44,22.24,21.14,48.17
121,Diet low in seafood omega-3 fatty acids,2016,Haryana,Male,0.0,11.63,37.57,20.01,30.79
121,Diet low in seafood omega-3 fatty acids,2016,Himachal Pradesh,Female,0.0,7.57,31.11,23.49,37.83
121,Diet low in seafood omega-3 fatty acids,2016,Himachal Pradesh,Male,0.0,7.97,35.4,19.92,36.7
121,Diet low in seafood omega-3 fatty acids,2016,Jharkhand,Female,0.0,6.9,24.43,24.56,44.12
121,Diet low in seafood omega-3 fatty acids,2016,Jharkhand,Male,0.0,9.68,28.2,22.13,39.99
121,Diet low in seafood omega-3 fatty acids,2016,Karnataka,Female,0.0,7.15,27.34,24.37,41.14
121,Diet low in seafood omega-3 fatty acids,2016,Karnataka,Male,0.0,11.9,38.25,19.78,30.07
121,Diet low in seafood omega-3 fatty acids,2016,Kerala,Female,0.0,6.27,21.64,23.3,48.79
121,Diet low in seafood omega-3 fatty acids,2016,Kerala,Male,0.0,6.12,27.18,24.63,42.07
121,Diet low in seafood omega-3 fatty acids,2016,Madhya Pradesh,Female,0.0,8.81,28.22,21.46,41.5
121,Diet low in seafood omega-3 fatty acids,2016,Madhya Pradesh,Male,0.0,12.98,38.46,19.51,29.06
121,Diet low in seafood omega-3 fatty acids,2016,Maharashtra,Female,0.0,8.05,26.67,22.47,42.8
121,Diet low in seafood omega-3 fatty acids,2016,Maharashtra,Male,0.0,9.62,30.0,25.15,35.23
121,Diet low in seafood omega-3 fatty acids,2016,Manipur,Female,0.0,9.74,31.29,22.51,36.46
121,Diet low in seafood omega-3 fatty acids,2016,Manipur,Male,0.0,11.61,32.62,22.17,33.6
